insee,norm_km2_total_traffic,norm_total_traffic
21051,3764981530761.387,-0.06127052386873011
21052,654239143876.4794,-0.07434945664942343
21053,1153077248481.8896,-0.07225212127826271
21054,80862748427935.45,0.2628824870141378
21055,1200714468364.1733,-0.07205183339864712
21056,6096216938066.103,-0.0514689821799491
21057,9323048371435.795,-0.0379019598544736
21058,2146848382366.8804,-0.06807386919468507
21059,26742720554343.98,0.03533802379139772
2106,5464169699439.169,-0.054126387493573465
21060,2544106686876.8975,-0.0664036200981465
21061,1494749520345.7346,-0.07081558037549482
21062,7115971421964.898,-0.04718148463468341
21063,459680098564.9226,-0.07516746867325222
21064,6055777899375.115,-0.051639005731556956
21065,2416810584144.216,-0.06693882904952234
21066,4002862053253.1763,-0.060270369250776716
21067,4066089505918.0806,-0.060004533157506756
21068,865415048593.04,-0.07346158002089431
21069,2963887238844.133,-0.0646386775413571
2107,2157608572712.265,-0.0680286286094061
21070,4479653862222.682,-0.058265726228523114
21071,1528902802032.137,-0.07067198491824969
21072,2450411884239.5054,-0.06679755436630104
21073,4829902793177.686,-0.056793125268770395
21074,12390576717139.56,-0.025004717959587214
21075,470973320801.4993,-0.07511998698684438
21076,2428155324969.5,-0.06689113075624872
21077,711968076908.9917,-0.07410673875744477
21078,1300515477175.8276,-0.07163222594699951
21079,1228488326333.7576,-0.07193505985192844
2108,7143201134174.083,-0.04706699891670078
21080,2035904933155.487,-0.06854032437940615
21081,2213294915656.5317,-0.06779449866690707
21082,3135660704497.541,-0.06391646614247705
21083,2366475024221.3687,-0.06715046194059202
21084,566548684307.3116,-0.0747181460115026
21085,745994324894.4408,-0.07396367740589821
21086,41697537609126.58,0.09821466951805789
21087,3418894223917.1465,-0.0627256275255134
21088,11029121389996.219,-0.030728876534304766
21089,2235358220180.597,-0.06770173480513347
2109,4628992473907.224,-0.057637840849129776
21090,258776844994.09167,-0.0760121545462945
21091,3584771964952.4756,-0.062028204352845326
21092,1840110338242.4065,-0.06936353119861678
21093,5161440742680.065,-0.055399193526279575
21094,1410493566647.6606,-0.07116982956033131
21095,2016727684551.1516,-0.06862095398938999
21096,3778621533090.479,-0.06121317528392192
21097,2073184220070.685,-0.06838358581766227
21098,928236717808.3657,-0.07319745002019021
21099,6290037978175.007,-0.05065407305544041
2110,5394048584621.854,-0.054421207582523785
21100,578850478229.3508,-0.07466642384496557
21101,2703202619393.186,-0.0657347106391585
21102,3427044986077.3047,-0.06269135812704003
21103,6403527378174.227,-0.0501769135708849
21104,1385743334418.2385,-0.07127389045106915
21105,10725238148894.66,-0.032006535687406974
21106,7882702965660.991,-0.04395780710898496
21107,3968370445214.111,-0.060415387181204795
21108,4238818187643.646,-0.059278305609024765
21109,706815141169.3422,-0.07412840397165416
2111,6502241667567.949,-0.049761875166895654
21110,11138912061559.668,-0.03026726813517163
21111,12297334704577.33,-0.025396748498592785
21112,2322395209955.5547,-0.06733579291823859
21113,4497493397201.519,-0.05819072095653057
21114,6259055776699.582,-0.05078433589308438
21115,6356898457920.077,-0.050372962114220245
21116,395527841721.4003,-0.07543719305111253
21117,1320208796961.3142,-0.0715494265461912
21118,1008111829420.6995,-0.07286161982736147
21119,771650795718.2076,-0.07385580628847345
2112,9294918997841.955,-0.03802022814565321
21120,3426558463830.9517,-0.06269340368111202
21121,1903713598195.4695,-0.06909611504578257
21122,1273669220488.9553,-0.07174509944886877
21123,259368699458.01038,-0.07600966612913009
21124,3552371488408.5127,-0.0621644302443134
21125,5249269423479.25,-0.05502992302119612
21126,10665285267306.764,-0.032258604039837206
21127,3509355179133.511,-0.06234528977799039
21128,3890285708937.2705,-0.060743689846597046
21129,230241587822.77133,-0.07613212935102182
21130,5339477760193.547,-0.05465064739325641
21131,3593003499645.9897,-0.061993595351022376
21132,3335185211947.108,-0.06307757712613293
21133,3936203182316.4253,-0.06055063253966053
21134,1026487597682.2644,-0.07278435999417827
21135,1351445702358.0237,-0.07141809282094193
21136,660177665632.548,-0.0743244884851705
21137,6000647591170.329,-0.051870797858809055
21138,3341972727604.0415,-0.06304903941712842
21139,2300473246188.249,-0.0674279625211418
2114,77352917483760.6,0.2481256099471077
21140,972797304892.7982,-0.07301009766160124
21141,727014460613.4059,-0.07404347712514367
21142,542390586428.4754,-0.07481971730830905
21143,788905383996.755,-0.07378326039036079
21144,734911896745.4598,-0.07401027282100507
21145,2263592767774.4536,-0.0675830243160778
21146,2002648164944.4678,-0.06868015049865306
21147,3241444148502.6416,-0.06347170589512066
21148,2958715382656.811,-0.06466042230547213
21149,2816316118116.699,-0.06525913160933233
2115,4110535688056.278,-0.059817661807762476
21150,9646192489545.865,-0.036543319480697646
21151,4105840856756.7314,-0.059837400948889154
21152,3982069399058.061,-0.0603577907382315
21153,3367519503596.1216,-0.06294162950514967
21154,9116331220521.883,-0.038771089915779294
21155,4226358349966.403,-0.05933069226120338
21156,3797272172315.9253,-0.061134759771993
21157,442670257877.1899,-0.07523898554456342
21158,710061050923.3254,-0.07411475673565561
21159,194669131766.0552,-0.0762816916431523
2116,3576312436213.6685,-0.06206377194217631
21160,655125486213.0321,-0.07434573007537817
21161,6228409985785.788,-0.050913184312375716
21162,8744668597066.514,-0.040333723481889745
21163,2647925240703.4062,-0.06596712111558517
21164,3504402384846.7734,-0.06236611350927266
21165,518942486376.38153,-0.07491830346115452
21166,106071254459923.45,0.36887016290916247
21167,1868812374373.8582,-0.0692428551815943
21168,617132066306.2233,-0.07450547116713968
21169,3972317703668.705,-0.06039879116598562
2117,11686300360278.006,-0.027965806338123088
21170,1749789995004.5498,-0.06974327775137457
21171,84717457032224.02,0.27908938184966164
21172,2527562196232.9546,-0.0664731804326619
21173,41369321970503.72,0.09683470623558904
21175,2051106455741.1946,-0.06847641047483438
21176,5407053982432.035,-0.05436652715496325
21177,2983146968313.065,-0.0645577011454458
21178,4481472412780.935,-0.05825808024002534
21179,6903133456062.938,-0.0480763493013776
2118,8112236180318.164,-0.04299274825419376
21180,2408847675253.491,-0.06697230863001077
21181,1916110180037.4165,-0.06904399434903033
21182,4344738449702.0,-0.05883297011823798
21183,3407969223405.2754,-0.06277156104541085
21184,4056279049505.0264,-0.06004578064251715
21185,28358565366981.156,0.042131747944710425
21186,6618228480824.585,-0.04927421545568778
21187,3857062198181.3955,-0.06088337613683655
21189,1053890548863.2322,-0.07266914590316273
2119,2519921603440.1626,-0.06650530485413857
21190,14974450561789.432,-0.014140972870811527
21191,3299626874055.445,-0.06322708005927165
21192,10215216900201.63,-0.03415088992789465
21193,894691793330.0995,-0.07333848767545681
21194,5084584189162.359,-0.055722332369744026
21195,1473095037624.5178,-0.07090662537012554
21196,17312132528383.127,-0.004312327003953025
21197,606220154482.9381,-0.07455134965641841
21198,8587776196421.302,-0.04099336832117045
21199,3447550385999.5664,-0.06260514438322275
2120,5642461296235.052,-0.053376770996981814
21200,9846144506601.654,-0.03570263302544426
21201,952772822930.7074,-0.07309428941423708
21202,674174543694.2255,-0.07426563943740619
21203,5227806200529.545,-0.05512016387540499
21204,6224916679647.201,-0.050927871711872894
21205,4749927239116.816,-0.057129377765946246
21207,1579727471028.8313,-0.07045829559694448
21208,412708675037.22833,-0.07536495725138787
21209,13725055231203.725,-0.019393981803385394
2121,2062733247625.9653,-0.06842752631452682
21210,4435721221655.213,-0.05845043842304067
21211,5483089966526.964,-0.05404683834720977
21212,6996794147380.603,-0.04768255845225374
21213,45704777162648.29,0.11506287172779782
21214,3747315487212.1704,-0.061344799706245665
21215,2346634954070.3887,-0.06723387834465136
21216,2763723563021.7,-0.06548025390340349
21217,3012837037084.861,-0.06443287100349716
21218,1551060666686.268,-0.07057882348398985
21219,4912397219673.374,-0.056446282321097246
2122,5629517550359.768,-0.05343119221262054
21220,971565171217.3143,-0.07301527809492367
21221,1202391390254.582,-0.07204478287952489
21222,3834424065368.6035,-0.06097855683022576
21223,23390559300611.83,0.021244059632729007
21224,477695196990.63635,-0.0750917252551084
21225,912093645381.9928,-0.0732653226155001
21226,1122180139727.0342,-0.07238202634858491
21227,5376070049440.984,-0.054496797272662476
21228,1586429991391.0027,-0.07043011524564069
21229,3165137853679.6934,-0.06379253120837731
2123,5153711735166.714,-0.055431689682230896
21230,4654455139003.054,-0.05753078457645038
21231,362462180590968.5,1.4468506805455499
21232,4309720703516.9907,-0.05898020016544988
21233,2468597125062.0674,-0.06672109559449088
21234,2341842181093.781,-0.06725402927577906
21235,1138711293959.474,-0.07231252208622461
21236,14191506213233.643,-0.017432816177720422
21237,884042880934.1145,-0.07338326039916475
21238,3029546913829.5996,-0.06436261531288147
21239,4527080825770.589,-0.058066322359256836
2124,5107249743651.039,-0.05562703638353688
21240,5339160619604.38,-0.05465198079214706
21241,5743532714099.347,-0.05295182218544738
21242,13288837610945.168,-0.021228033043748276
21243,1408026773765.4585,-0.07118020104542318
21244,4718536131851.34,-0.05726135982385231
21245,2558679204574.083,-0.06634235080750692
21246,5786051266724.532,-0.05277305544022872
21247,10700314171695.979,-0.03211132707861424
21248,3681348950417.388,-0.06162215211708868
21249,3867632454386.8013,-0.06083893411843989
2125,6914322440689.622,-0.04802930587584883
21250,359499694759.89685,-0.07558867126875891
21251,3512197026800.062,-0.062333341397192134
21252,947227071522.9376,-0.0731176061987405
21253,531328942771.473,-0.07486622533624601
21254,5169223140961.772,-0.05536647289199363
21255,2147570312432.4722,-0.06807083388233003
21256,2244589524406.1577,-0.06766292233131588
21257,790455842405.3107,-0.07377674157948458
21258,9751724907145.23,-0.03609961465904948
21259,1742875241407.1465,-0.06977235042479066
2126,1099115915203.1583,-0.07247899851942696
21260,3744061192426.2227,-0.061358482196616264
21261,28979250618151.234,0.04474138245261657
21262,218326574826.62033,-0.07618222531998238
21263,30982025702016.96,0.053161932096059746
21264,2260527186441.299,-0.06759591337187333
21265,11275262665321.922,-0.029693990068581463
21266,13250706121449.234,-0.02138835464094889
21267,5510550874741.634,-0.05393138057926644
21268,7253461711971.063,-0.04660341482454096
21269,9079580021566.48,-0.038925608162862085
2127,2134008449770.5488,-0.06812785393351914
21270,4215922111030.512,-0.05937457081189959
21271,1793910984800.0679,-0.06955777365364339
21272,4945766402668.725,-0.05630598356052393
21273,4084200404598.2104,-0.059928386952847044
21274,2307256577404.7305,-0.06739944240537023
21275,1542177047522.2524,-0.07061617413648531
21276,739614646750.6189,-0.07399050038614799
21277,940014661896.2162,-0.07314793034936526
21278,211379119848934.75,0.8116308680411677
21279,381405247698.75104,-0.07549657066421542
2128,18360861940540.55,9.699391717873194e-05
21280,4161308586894.978,-0.059604190151031265
21281,694331490772.2505,-0.07418089074300804
21282,4863983379437.472,-0.05664983545515624
21283,434158188803.37085,-0.07527477403663221
21284,1386346763228.0356,-0.07127135337025058
21285,3389346215990.944,-0.06284986038102067
21286,412150015583.5044,-0.07536730610209096
21287,1816336135407.7102,-0.06946348843136628
21288,708989780382.5939,-0.07411926082942152
21289,4108986236374.971,-0.05982417638591339
2129,3689261850528.263,-0.06158888279556376
21290,4786454390425.493,-0.056975801513971615
21291,5391221211730.035,-0.05443309510498593
21292,11018303768791.127,-0.030774358584244002
21293,2104720070893.852,-0.06825099519401014
21294,8000453993659.874,-0.043462729861011004
21295,11567580271527.28,-0.02846495794483765
21296,408187819906.64886,-0.07538396491997958
21297,5883697555014.18,-0.052362507383851925
21298,4063171852710.0625,-0.06001680025823034
21299,916520312621.6837,-0.073246710954337
2130,18042821376429.168,-0.0012401888650033718
21300,2084132196070.7844,-0.0683375556986805
21301,2420181077940.9194,-0.06692465800726866
21302,1102342996998.5217,-0.07246543044446925
21303,179573496990.20938,-0.07634516034867658
21304,1389810766913.4502,-0.07125678917118845
21305,2527691409795.869,-0.06647263716186236
21306,2727209909889.5635,-0.06563377340309148
21307,4542649736413.529,-0.05800086379328039
21308,5166739233862.42,-0.05537691633280149
21309,872059730067.7716,-0.0734336428497793
2131,17137064133175.145,-0.00504839173969026
21310,4927653595143.169,-0.05638213779081158
21311,2209987076917.4146,-0.06780840627966879
21312,170412900589.768,-0.07638367553561638
21313,197638172709.92764,-0.07626920848572603
21314,713419301689.0358,-0.07410063716850321
21315,17824993374947.68,-0.0021560338417975096
21316,2012458092401.4763,-0.06863890523760713
21317,4970053967161.822,-0.05620386792897847
21319,3191125420938.127,-0.06368326801553312
2132,5699599955724.815,-0.05313653487527778
21320,10940987572736.102,-0.031099429967630144
21321,1204300104158.3936,-0.07203675780456181
21322,5373400065230.002,-0.054508023063704565
21323,1906097249227.6013,-0.0690860931256926
21324,5706457799750.345,-0.05310770147479804
21325,1742052821472.4373,-0.06977580824086985
21326,784261865752.1001,-0.0738027837887765
21327,1135010491224.0981,-0.07232808189291727
21328,8704591471294.198,-0.04050222539198986
21329,5434790385756.608,-0.05424991108408907
2133,2599696503061.081,-0.06616989599671357
21330,11080066128362.803,-0.030514682388419933
21331,11999638277097.705,-0.026648395558945333
21332,2771542596916.639,-0.06544737923684382
21333,2817304465089.4404,-0.06525497616281416
21334,1782722685855.3352,-0.06960481419626285
21335,6425813288320.655,-0.050083213776909476
21336,1238410185407.4233,-0.07189334398100608
21337,2789560226122.316,-0.06537162517818502
21338,395130803728.55585,-0.07543886237392167
21339,4299357860038.7734,-0.059023770129275836
2134,21901208499616.12,0.014982172086135682
21340,3294249722540.5337,-0.06324968797547571
21341,6653520909606.289,-0.04912583052170887
21342,3007193395695.0776,-0.06445659936065283
21343,1231366907906.6296,-0.07192295702558896
21344,2335585104717.595,-0.06728033678413232
21345,635563243814.8904,-0.0744279783690471
21346,240549642688.16428,-0.07608878974268503
21347,34021312112008.184,0.06594043243898146
21348,590940216700.8027,-0.07461559325305575
21349,3071595164770.3315,-0.06418582592333955
2135,970985244320.741,-0.0730177163633351
21350,218391727677.51016,-0.0761819513886659
21351,3783311890844.6475,-0.06119345495155277
21352,10060614198379.52,-0.0348009078636035
21353,3230956046907.889,-0.0635158024993053
21354,2221707348136.0986,-0.0677591290910186
21355,97796049527501.44,0.3340775521439902
21356,3914877827819.3394,-0.06064029373409687
21357,631109572146.429,-0.07444670356873727
21358,597718714022.2668,-0.07458709346111049
21359,201009248181.52975,-0.07625503499785456
2136,3210584123490.429,-0.06360145504903546
21360,2522759475236.6694,-0.06649337318965125
21361,4487651618977.399,-0.0582321001322471
21362,3704248808488.1733,-0.06152587101529833
21363,2715460218753.5957,-0.06568317428604763
21364,613566379256.4468,-0.07452046288790629
21365,5339279504826.123,-0.05465148094624842
21366,5266492908017.823,-0.05495750789692255
21367,4536561542204.171,-0.05802646124653004
21368,4760923329081.702,-0.05708314535463904
21369,3764071334800.1035,-0.061274350733932795
2137,3109224584643.139,-0.06402761524823901
21370,16943626011218.41,-0.0058616909074266105
21371,4046752366355.84,-0.06008583501958692
21372,2043399748734.9023,-0.06850881286961988
21373,3279454466492.589,-0.06331189375636585
21374,2139706280010.3853,-0.06810389774254144
21375,4095189060022.1357,-0.059882185799628555
21376,2261509374397.5254,-0.06759178382057662
21377,2439781817043.826,-0.06684224785647647
21378,1412869952487.646,-0.07115983818631294
21379,4321725025636.7505,-0.0589297287015498
2138,6296585518055.751,-0.050626544310424376
21380,3940380287745.488,-0.06053307014640196
21381,1562970745022.3557,-0.07052874826251627
21382,1426930619834.1482,-0.07110072094026522
21383,4973558153743.498,-0.056189134783300454
21384,5716333907518.576,-0.053066177962539304
21385,4578610369312.143,-0.05784966943452697
21386,1581059847321.2876,-0.07045269369945498
21387,3831792445514.994,-0.0609896213205914
21388,9424719225989.926,-0.037474490746753394
21389,1596587042181.0686,-0.07038741052502691
2139,4859503075478.507,-0.05666867262874009
21390,65799349860005.76,0.19954931672354578
21391,3851393762606.9736,-0.060907208739678274
21392,5406921591892.969,-0.05436708378317154
21393,8317606118859.764,-0.04212928246779977
21394,4634791344181.932,-0.05761345984128848
21395,1224820478837.1824,-0.07195048110026446
21396,652532089449.4198,-0.07435663385901772
21397,2632777725894.3745,-0.06603080794764724
21398,2447138910533.8857,-0.06681131539108703
21399,3638637589756.2534,-0.061801729512315655
2140,1981015571713.91,-0.06877110346021215
21400,392473709431.5704,-0.07545003397008107
21401,2653728933195.0903,-0.0659427198330172
21402,358355345782.6951,-0.07559348261649815
21403,609200479758.7717,-0.07453881905468437
21404,5159192005856.77,-0.05540864820754066
21405,16924130587689.799,-0.005943658265102021
21406,2452153246631.366,-0.06679023291089348
21407,5379506602778.087,-0.0544823484869698
21408,9378273438089.79,-0.03766976932091412
21409,5615566597152.689,-0.05348984817204401
2141,8606349193769.624,-0.040915279249931734
21410,1043101810781.6162,-0.07271450651571389
21411,11709488363902.723,-0.027868313745356563
21412,9581309428058.186,-0.03681611648355481
21413,5846534293518.676,-0.05251875812356611
21414,2189422087302.068,-0.06789487056483388
21415,468493450440.7421,-0.07513041345542305
21416,1951355985384.1907,-0.06889580544053203
21417,4142378905583.415,-0.059683778878943196
21418,515616152991.9521,-0.07493228883356097
21419,1067887269149.6797,-0.07261029751875506
2142,32774593708309.45,0.060698678487521154
21420,1227013433323.1433,-0.07194126095254863
21421,439445013931.42993,-0.07525254589239093
21422,4722620073376.676,-0.05724418913272875
21423,40953390619846.74,0.09508594741854243
21424,2051434735328.3652,-0.06847503024268403
21425,3248205923320.3384,-0.06344327641195557
21426,9331754987700.303,-0.03786535340022304
21427,1390738415283.3293,-0.07125288892836379
21428,6971857578291.447,-0.04778740278532137
21429,6495721150068.162,-0.04978929029790573
2143,12195691039158.414,-0.02582410329119859
21430,5055449037689.739,-0.05584482939465753
21431,6971215082857.687,-0.047790104119454814
21432,411772460351.88513,-0.07536889351078031
21433,1289439783461.9387,-0.07167879304757147
21434,4269711080992.695,-0.0591484182621275
21435,7093411655592.948,-0.04727633584099701
21436,1701732913471.405,-0.06994533091452246
21437,1748539539915.9924,-0.069748535215997
21438,512591980100.94916,-0.07494500379000527
21439,3197909141541.9614,-0.0636547462626054
2144,4611629648517.773,-0.05771084182378745
21440,6216755010998.053,-0.05096218696603555
21441,3244874950345.8057,-0.06345728129124481
21442,5469007599701.847,-0.054106046827434716
21444,5244632575846.541,-0.05504941837341757
21445,3914688047825.1484,-0.060641091652882305
21446,3071111108301.947,-0.06418786111019358
21447,2268982988277.805,-0.06756036145208312
21448,5571828855363.15,-0.053673740926151986
21449,4008762224780.0967,-0.060245562327798936
2145,18430675862272.754,0.00039052243093214416
21450,5450642817657.159,-0.054183260469717415
21451,1045377011423.8516,-0.07270494056888786
21452,19884509881356.258,0.0065030817640499014
21454,766201679735.4652,-0.07387871677503542
21455,911080827885.8405,-0.07326958094688979
21456,6297604950003.076,-0.050622258168965095
21457,3927513047206.7227,-0.06058716969986838
21458,3591520808030.6963,-0.061999829240415694
21459,1498080963441.6218,-0.0708015735196081
2146,4122785915617.121,-0.05976615644894782
21460,1009825282423.2389,-0.0728544157153342
21461,2161002297064.3743,-0.06801435989565321
21462,8881353519831.19,-0.03975903979078421
21463,3353517566428.8267,-0.06300049982362498
21464,12847225991701.572,-0.0230847630345091
21465,6541937239541.524,-0.04959497747722439
21466,911175320930.2358,-0.07326918365646128
21467,1377203714507.0696,-0.07130979477900762
21468,1090974004331.446,-0.07251323070318041
21469,9168901358767.83,-0.038550061872027
21470,1648777683037.1672,-0.07016797805565364
21471,1174377962146.1045,-0.07216256368475396
21472,5629168174889.868,-0.05343266114116484
21473,42621393002674.2,0.1020989649975657
21474,2252798112874.045,-0.06762840980554438
21475,2410391178328.915,-0.06696581906242223
21476,3952503441720.8403,-0.060482099060978074
21477,1685490704549.6152,-0.07001362032337666
21478,2351648652566.9985,-0.06721279854521303
21479,471016422704.4025,-0.07511980576743735
2148,9115904621818.662,-0.03877288352485064
21480,7745740209120.665,-0.044533658935803466
21481,61672307144550.695,0.18219740918981409
21482,2605233552873.094,-0.06614661579755597
21483,5032392674793.746,-0.055941768511749104
21484,448780208274.5149,-0.07521329661870543
21485,14731010691933.264,-0.015164501436665525
21486,11490555471375.31,-0.028788804171346542
21487,4914066068070.988,-0.05643926574649898
21488,2279040992725.508,-0.06751807316597044
21489,352304985336.0209,-0.07561892099992543
2149,8211910852616.493,-0.04257367197696049
21490,1375550374403.2966,-0.07131674614989968
21491,980644150622.8461,-0.07297710606182223
21492,43745014923875.66,0.10682316705308326
21493,10622237743820.953,-0.03243959481182139
21494,538464246508.86835,-0.07483622537278242
21495,3419543765342.8203,-0.06272289656692279
21496,2899268010214.1455,-0.06491036527453459
21497,9859249394837.69,-0.0356475342962598
21498,1124733006707.5837,-0.07237129297002633
21499,3724455372343.4717,-0.061440913710088335
2150,7862886229958.694,-0.04404112540473193
21500,5208718463218.799,-0.05520041714043758
21501,6149001010909.903,-0.0512470546608058
21502,3771325968037.9175,-0.06124384905662709
21503,1301066221509.463,-0.07162991037495171
21504,2524039933906.467,-0.06648798957674222
21505,4745254016274.759,-0.05714902605558867
21506,7023894428902.324,-0.047568616917957995
21507,3315268810092.1636,-0.06316131446233676
21508,2634487784214.453,-0.06602361810836203
2151,7196934573205.438,-0.046841079843450116
21510,4294584239852.505,-0.05904384053362691
21511,998134267044.9692,-0.07290356989952994
21512,10807112335396.918,-0.03166230050218185
21513,3159447357319.2754,-0.06381645656449181
21514,1142476058960.104,-0.07229669335396252
21515,78745125875434.31,0.2539790679667066
21516,5650196638748.861,-0.05334424820589493
21517,25709971773158.062,0.030995892490065593
21518,4443278409480.382,-0.05841866467282812
21519,414405759773.42194,-0.07535782195877044
2152,4088672893793.583,-0.05990958263597553
21520,2901800167232.439,-0.06489971896979008
21521,4929231010786.297,-0.05637550563983351
21522,1713177335650.2864,-0.06989721351688048
21523,3445024761355.285,-0.06261576322298623
21524,719173278647.9144,-0.07407644491195887
21525,3202189886734.5337,-0.06363674812207759
21526,639954403608.4846,-0.07440951599684559
21527,1163742882060.778,-0.07220727825132808
21528,416890199284.6491,-0.07534737627946829
21529,4844370075363.72,-0.056732298434626814
2153,7022484239654.22,-0.0475745459754273
21530,4723203978624.519,-0.05724173413757421
21531,1071379127031.4508,-0.0725956162083682
21532,7493517608688.288,-0.04559411397403957
21533,3771779064577.1523,-0.06124194403896802
21534,8509367019897.473,-0.04132303507643384
21535,53495151867971.29,0.14781704241608978
21536,768522034506.012,-0.07386896098034175
21537,1411763282215.5764,-0.07116449111616012
21538,1058962550903.6514,-0.07264782096991532
21539,2154775848384.0205,-0.06804053863166688
2154,1406129387606.0967,-0.07118817849355323
21540,131023592479534.84,0.47378079551427565
21541,1389678652495.6826,-0.07125734463846102
21542,5948815134058.681,-0.0520887243657675
21543,626830323354.605,-0.07446469541773643
21544,495164896890.9535,-0.07501827493287715
21545,8693288341126.024,-0.04054974873571137
21546,2773623710601.6733,-0.06543862931717503
21547,8023968613759.891,-0.043363864028549824
21548,1055623541080.1865,-0.07266185963966158
21549,958533670029.1082,-0.07307006827259659
2155,7017026768166.694,-0.04759749159221601
21550,5638572014726.718,-0.053393123251552016
21552,1034151575961.0481,-0.07275213724980589
21553,2530990674872.863,-0.06645876559655704
21554,4534440326347.785,-0.0580353797734116
21555,10142154970899.143,-0.03445807449779145
21556,2474904807570.97,-0.06669457531563922
21557,1100064710766.665,-0.07247500936447474
21558,21981385438188.316,0.015319271292604403
21559,2337776689446.0864,-0.06727112239548093
2156,5787819196348.514,-0.05276562228446161
21560,2717925526757.736,-0.06567280904403794
21561,1572449123793.653,-0.0704888969783526
21562,826234067878.9324,-0.07362631414198449
21563,2254039339975.7603,-0.06762319113944804
21564,3472714050849.486,-0.06249934523943136
21565,13955921210255.562,-0.018423319419351835
21566,1655365472236.089,-0.07014028008475469
21567,2336789865608.839,-0.06727527143806579
21568,6155458966434.562,-0.05121990256792795
21569,3083961532519.9663,-0.0641338322599553
2157,30396630192107.152,0.05070067122260724
21570,3562906416582.1587,-0.062120136760541345
21571,1867923364214.5896,-0.06924659297234273
21572,4206266102692.6436,-0.05941516892909284
21573,1798430425255.741,-0.06953877193296884
21574,1272622746746.1335,-0.0717494992859613
21575,3489792777323.51,-0.06242753874189709
21576,2153575276622.993,-0.06804558636478264
21577,4408363405031.522,-0.05856546274847383
21578,2464769273643.672,-0.06673718956987333
21579,981686948470.6276,-0.07297272167981345
2158,10720471444508.348,-0.03202657701468527
21580,669909889484.0114,-0.07428356992434829
21581,3022403524591.911,-0.06439264927135388
21582,7674161398643.528,-0.044834607820127485
21583,1208395430943.1736,-0.07201953924478685
21584,4578613006001.345,-0.05784965834872283
21585,5964764758710.263,-0.05202166511021011
21586,6368835464380.1875,-0.05032277367503843
21587,3651713336732.566,-0.06174675330583788
21588,1199577886317.208,-0.07205661209078656
21589,1355739857250.5217,-0.07140003830012218
2159,3968881309483.372,-0.06041323928253409
21590,6784337537743.586,-0.04857581972903826
21591,6817221123150.751,-0.04843756263486622
21592,2000252932611.0852,-0.06869022111164066
21593,1619894347944.5425,-0.07028941633345875
21594,781505067510.2529,-0.0738143745842879
21595,2437935532677.1235,-0.06685001045013512
21596,3360152428533.5137,-0.06297260393747181
21597,5731523230434.989,-0.053002315350757126
21598,4978462760360.356,-0.05616851365423234
21599,5430999431517.973,-0.05426584992745676
2160,2676304847234.9385,-0.0658478007347869
21600,4595568939926.587,-0.05777836812521313
21601,2755789016173.258,-0.065513614237359
21602,677979916379.2528,-0.07424963997253156
21603,10275502748253.182,-0.033897421637618476
21604,5428647606298.693,-0.054275738037794855
21605,70288223987808.76,0.2184225230764899
21606,5667590185789.039,-0.05327111806386985
21607,4753583846079.712,-0.057114003777770705
21608,2201573183180.7334,-0.06784378199932654
21609,3410898505259.529,-0.06275924505273044
21610,2721567508540.0786,-0.06565749654657091
21611,3364244756240.4375,-0.0629553979871427
21612,5117649164807.67,-0.05558331263102071
21613,3793577851160.937,-0.06115029232726344
21614,4975993103180.401,-0.05617889718209506
21615,2341510585513.7646,-0.06725542344982564
21616,18238547128702.117,-0.0004172714906103098
21617,145594734912533.4,0.535044303936758
21618,1758153323548.9124,-0.06970811463008374
21619,1716503519216.8262,-0.06988322877437451
2162,3813731117334.038,-0.061065559109012804
21620,1174442632054.8174,-0.07216229178393938
21621,12385152621697.658,-0.025027523248761847
21622,13448059221855.96,-0.020558595177367665
21623,13134270226850.535,-0.021877902488156277
21624,1898401686696.657,-0.06911844866418919
21625,3564134057350.983,-0.06211497521737982
21626,624957069418.3239,-0.07447257140335874
21627,1443652205896.1724,-0.07103041601851603
21628,706841281303.197,-0.07412829406700408
21629,2622368759532.776,-0.06607457183241436
2163,10234551791680.166,-0.03406959751774975
21630,4039024355534.819,-0.060118326985004154
21631,1605217332698.2534,-0.07035112497787649
21632,4574650479748.227,-0.05786631855649984
21633,3248100236455.083,-0.06344372076614328
21634,3941615856653.388,-0.060527875269847584
21635,5169099494953.72,-0.05536699275433735
21636,1297848591533.8545,-0.07164343871029107
21637,3120381703475.4023,-0.06398070580056227
21638,5271641332828.707,-0.05493586164864694
21639,7208796955274.721,-0.04679120515811547
2164,4189147174833.131,-0.05948714445097986
21640,4781998243867.382,-0.05699453711918925
21641,958646472228.4098,-0.0730695940024068
21642,4548250240699.724,-0.05797731680353096
21643,3237250619908.714,-0.06348933733860666
21644,2238613226934.616,-0.06768804932133514
21645,4998968804127.106,-0.05608229720340889
21646,1135603772891.1262,-0.07232558747516163
21647,5377260338293.903,-0.054491792773427
21648,1116602015576.848,-0.0724054792423733
21649,1991823952701.5552,-0.06872566026022184
2165,12210305601200.484,-0.025762657227592238
21650,2968682771655.1685,-0.06461851500666842
21651,1952660015151.7793,-0.0688903227243334
21652,3696193395084.347,-0.06155973952555283
21653,6784566395078.746,-0.04857485751187892
21655,1110464963417.863,-0.07243128211598873
21656,11569274122285.475,-0.028457836249289874
21657,12387726405775.047,-0.02501670192550406
21659,1156434700061.4302,-0.0722380050712414
2166,9444032103678.66,-0.03739329089228854
21660,4051742093983.3296,-0.06006485600425313
