insee,Description,norm_km2_total_traffic,norm_total_traffic_period
28161,Curfew 9pm,56982990658518.83,-0.08016725887877343
28162,Curfew 9pm,139460943594002.78,-0.053058653120667015
28163,Curfew 9pm,136598274545433.2,-0.05399954658239381
28164,Curfew 9pm,42653066053019.03,-0.08487717544250953
28165,Curfew 9pm,31477872401501.855,-0.08855020451497501
28166,Curfew 9pm,53560975118228.055,-0.08129199666479026
28167,Curfew 9pm,91825672335304.19,-0.06871527095334554
28168,Curfew 9pm,87769287446936.8,-0.0700485113506661
28169,Curfew 9pm,102767057975503.4,-0.06511908919554198
2817,Curfew 9pm,544965226110490.94,0.08022127608128557
28170,Curfew 9pm,259717491573884.16,-0.013533092252692459
28171,Curfew 9pm,239650155401664.56,-0.020128764011588026
28172,Curfew 9pm,226845431623149.3,-0.02433738215011947
28173,Curfew 9pm,312454661072891.7,0.003800402164480064
28175,Curfew 9pm,83067098321734.6,-0.07159401274417028
28176,Curfew 9pm,74602571600582.14,-0.07437610795441596
28177,Curfew 9pm,413029311040778.0,0.03685697592997663
28178,Curfew 9pm,348805011671596.0,0.015747926181231903
2818,Curfew 9pm,487946762144226.4,0.06148061866216491
28180,Curfew 9pm,512321972220773.1,0.06949218947252442
28182,Curfew 9pm,231267081310997.53,-0.02288408761597781
28183,Curfew 9pm,169073097592910.88,-0.043325819316793905
28184,Curfew 9pm,317781452644169.44,0.005551196013283841
28185,Curfew 9pm,131360538863139.95,-0.05572106980918291
28187,Curfew 9pm,181477701908825.88,-0.03924871124103354
28188,Curfew 9pm,233330816911833.03,-0.02220578519938195
28189,Curfew 9pm,154888246338183.22,-0.04798805360748468
2819,Curfew 9pm,92900386397425.1,-0.06836203716448662
28190,Curfew 9pm,43319263355907.93,-0.08465821171464814
28191,Curfew 9pm,184119776590141.5,-0.038380322073139364
28192,Curfew 9pm,115592813940815.27,-0.06090355826104741
28193,Curfew 9pm,279528055153849.12,-0.007021815737921861
28194,Curfew 9pm,118245416552444.53,-0.06003170880464989
28195,Curfew 9pm,187455063734386.8,-0.03728408991575118
28196,Curfew 9pm,47899068141880.45,-0.0831529352380468
28197,Curfew 9pm,795814095550846.1,0.1626695287900371
28198,Curfew 9pm,123892685138394.4,-0.05817558153356686
28199,Curfew 9pm,120516404462057.3,-0.05928528732191407
2820,Curfew 9pm,295151486201796.4,-0.0018867533631432914
28200,Curfew 9pm,63655043346870.516,-0.07797430864797272
28201,Curfew 9pm,128429556926306.4,-0.056684416145771827
28202,Curfew 9pm,59654048447833.65,-0.07928934363002453
28203,Curfew 9pm,102837068755509.4,-0.06509607826272355
28205,Curfew 9pm,71842726587054.14,-0.07528320552124972
28206,Curfew 9pm,6072838387199.751,-0.09690025476299356
28207,Curfew 9pm,453435113856546.5,0.0501374337964474
28208,Curfew 9pm,416597883962592.8,0.03802988375580741
28209,Curfew 9pm,616506624525581.2,0.10373528795953058
2821,Curfew 9pm,235678152130183.12,-0.021434270112602988
28210,Curfew 9pm,77230893480193.27,-0.07351223901606445
28211,Curfew 9pm,77222211513525.95,-0.07351509257878287
28212,Curfew 9pm,72081639251590.89,-0.07520468042450525
28213,Curfew 9pm,857725821248836.8,0.18301848877287866
28214,Curfew 9pm,156210728509156.66,-0.047553384141050585
28215,Curfew 9pm,249481670958058.97,-0.016897371018220902
28216,Curfew 9pm,236863843921873.97,-0.021044560497031992
28217,Curfew 9pm,75653005958593.03,-0.07403085434575328
28218,Curfew 9pm,1652265489649821.5,0.44416539971412206
28219,Curfew 9pm,104018269457413.27,-0.06470784476504984
2822,Curfew 9pm,64755266166305.75,-0.07761269071740316
28220,Curfew 9pm,1986801606164639.2,0.5541197253451421
28221,Curfew 9pm,194959193758747.44,-0.034817655006205275
28222,Curfew 9pm,55729805596603.375,-0.080579151979612
28223,Curfew 9pm,762446892013426.6,0.15170249658624382
28225,Curfew 9pm,121426581156123.8,-0.05898613318081935
28226,Curfew 9pm,56819552077537.44,-0.08022097738050388
28227,Curfew 9pm,243068821034304.22,-0.019005127263152857
28229,Curfew 9pm,461844513326566.7,0.052901409947425926
2823,Curfew 9pm,59357803393998.3,-0.07938671256422315
28230,Curfew 9pm,118847847312613.53,-0.05983370367245714
28231,Curfew 9pm,246823413459929.88,-0.01777107910572254
28232,Curfew 9pm,163275589790380.0,-0.04523132676217499
28233,Curfew 9pm,85097887076800.14,-0.0709265391978502
28234,Curfew 9pm,130756726964031.33,-0.05591952888997258
28235,Curfew 9pm,440917809635832.5,0.046023283854595115
28236,Curfew 9pm,180012806312905.75,-0.03973018872408465
28237,Curfew 9pm,32613457812124.273,-0.08817696371418428
28239,Curfew 9pm,198489412746281.8,-0.03365735323625581
2824,Curfew 9pm,369366340311507.06,0.0225059619001617
28240,Curfew 9pm,156788258442625.03,-0.04736356333776093
28242,Curfew 9pm,387940604211786.9,0.028610895150791474
28243,Curfew 9pm,403454255825560.4,0.033709875550988394
28245,Curfew 9pm,218475840353786.22,-0.027088274261313477
28246,Curfew 9pm,103064493151777.05,-0.06502132909547619
28247,Curfew 9pm,193946455642558.66,-0.035150518727367755
28248,Curfew 9pm,55878408832241.16,-0.0805303095146149
28249,Curfew 9pm,242513774852149.0,-0.019187558174615437
28251,Curfew 9pm,133417068533007.84,-0.055045135816326585
28252,Curfew 9pm,179921542185636.06,-0.03976018514322405
28253,Curfew 9pm,152975938346707.16,-0.048616585252414704
28254,Curfew 9pm,77026081380885.6,-0.07357955604148776
28255,Curfew 9pm,150833395127944.8,-0.0493207899200859
28256,Curfew 9pm,265611310373360.03,-0.011595929598210897
28257,Curfew 9pm,482694626803955.1,0.05975436259905671
28259,Curfew 9pm,81730052453973.05,-0.0720334689627067
2826,Curfew 9pm,54361318909958.77,-0.08102894207203203
28260,Curfew 9pm,230342590800145.97,-0.023187946379366244
28261,Curfew 9pm,66284711071640.82,-0.077109997361278
28263,Curfew 9pm,345769672384821.44,0.014750279984415797
28264,Curfew 9pm,174775881172247.9,-0.041451445544484385
28265,Curfew 9pm,85014753044234.2,-0.07095386344189
28267,Curfew 9pm,330785959870706.6,0.00982547837524307
28268,Curfew 9pm,872471314217292.0,0.18786499309753693
28269,Curfew 9pm,293067998013036.5,-0.0025715480009896366
2827,Curfew 9pm,93705441508397.19,-0.06809743406947573
28270,Curfew 9pm,124763764609132.42,-0.057889277750364475
28271,Curfew 9pm,27646498270821.93,-0.08980948905252475
28272,Curfew 9pm,204165728474673.25,-0.031791678837669944
28273,Curfew 9pm,95653515677750.38,-0.06745714690466388
28274,Curfew 9pm,90840343229461.05,-0.06903912596334054
28275,Curfew 9pm,148389540423143.12,-0.05012402874166994
28276,Curfew 9pm,66641401510937.914,-0.07699276141939963
28277,Curfew 9pm,52812733800416.13,-0.08153792637296761
28278,Curfew 9pm,119333626458588.58,-0.059674039242326976
28279,Curfew 9pm,214129464242615.78,-0.028516828102439187
2828,Curfew 9pm,315782004643830.8,0.004894023452061181
28280,Curfew 9pm,185716888728050.9,-0.03785538805432419
28281,Curfew 9pm,126981828494440.05,-0.05716025117692209
28282,Curfew 9pm,107879636302746.31,-0.06343870231216384
28283,Curfew 9pm,33146812639209.703,-0.08800166225213234
28284,Curfew 9pm,166941825109184.47,-0.04402631955313747
28285,Curfew 9pm,241885571784719.03,-0.01939403407132341
28286,Curfew 9pm,63069702105726.33,-0.07816669684839946
28287,Curfew 9pm,22359966056814.402,-0.09154705057674396
28289,Curfew 9pm,226970275043993.72,-0.02429634898966007
2829,Curfew 9pm,398018720843297.5,0.031923340244591786
28290,Curfew 9pm,179689027565675.5,-0.03983660734990074
28291,Curfew 9pm,45707384254493.41,-0.08387329131303381
28292,Curfew 9pm,152929590345926.22,-0.04863181877405448
28293,Curfew 9pm,213472426602339.06,-0.02873278125991426
28294,Curfew 9pm,462034377611059.4,0.05296381396998797
28296,Curfew 9pm,67825537134487.13,-0.07660356328049778
28298,Curfew 9pm,150255744426990.34,-0.04951065041687002
28299,Curfew 9pm,206095799034255.56,-0.031157309045224058
2830,Curfew 9pm,173210008064010.56,-0.04196611201288753
28300,Curfew 9pm,229253693790060.06,-0.023545841776948306
28301,Curfew 9pm,166390121275011.22,-0.04420765191170773
28302,Curfew 9pm,43373696329030.86,-0.08464032084859106
28303,Curfew 9pm,128364841368491.64,-0.05670568666087044
28304,Curfew 9pm,25383826726695.58,-0.0905531771372398
28305,Curfew 9pm,63701031158755.16,-0.07795919351213715
28306,Curfew 9pm,112978705506608.89,-0.06176275556686892
28308,Curfew 9pm,34741316268727.023,-0.08747758559001796
28309,Curfew 9pm,61145219791274.97,-0.0787992299132261
2831,Curfew 9pm,66476489610626.93,-0.0770469641673006
28310,Curfew 9pm,60780898447025.125,-0.07891897395801656
28311,Curfew 9pm,104598073758555.8,-0.0645172764294266
28312,Curfew 9pm,308917403955204.75,0.0026377871230587728
28313,Curfew 9pm,58518916447299.95,-0.07966243540534963
28314,Curfew 9pm,89993858117851.77,-0.06931734614648055
28315,Curfew 9pm,244843109062452.84,-0.018421959605075398
28316,Curfew 9pm,134704913334800.42,-0.05462185085632363
28317,Curfew 9pm,405449164100193.6,0.034365556008806246
28319,Curfew 9pm,118099085579687.48,-0.06007980442911057
2832,Curfew 9pm,190229027909947.97,-0.03637235170516271
28321,Curfew 9pm,168543435654084.28,-0.04349990701142857
28322,Curfew 9pm,169880350080398.06,-0.043060493994672266
28323,Curfew 9pm,21371072090846.195,-0.09187207727425392
28324,Curfew 9pm,30877574428860.684,-0.08874750864897128
28325,Curfew 9pm,100349575458205.11,-0.06591366008577511
28326,Curfew 9pm,98941103639702.72,-0.06637659237119509
28327,Curfew 9pm,106273299456493.89,-0.06396666828040071
28329,Curfew 9pm,294738244013085.5,-0.002022576564103952
2833,Curfew 9pm,68276972434940.9,-0.07645518688232424
28330,Curfew 9pm,21006447991244.473,-0.09199192082776378
28331,Curfew 9pm,32844568147856.684,-0.08810100306342838
28332,Curfew 9pm,434161105280670.2,0.043802510568290945
28333,Curfew 9pm,103584696031660.55,-0.06485035037591431
28334,Curfew 9pm,59579533790488.82,-0.07931383488371438
28335,Curfew 9pm,79722029582198.75,-0.07269345988690884
28336,Curfew 9pm,243063636573331.06,-0.01900683127620832
28337,Curfew 9pm,90493716383205.72,-0.06915305423369494
28339,Curfew 9pm,173869540960911.4,-0.04174933872196248
2834,Curfew 9pm,254921131936679.72,-0.015109545327137408
28341,Curfew 9pm,25654989153560.87,-0.09046405228551059
28342,Curfew 9pm,376668133616524.6,0.024905893384733535
28343,Curfew 9pm,190775929943975.16,-0.036192597587837
28344,Curfew 9pm,115072953945266.66,-0.06107442428241631
28346,Curfew 9pm,85450072264932.5,-0.07081078402838821
28347,Curfew 9pm,224779640810642.34,-0.02501636006751243
28348,Curfew 9pm,74568531968115.73,-0.07438729599853976
28349,Curfew 9pm,231244198705783.3,-0.022891608601906692
28350,Curfew 9pm,180280473833826.3,-0.0396422125675406
28351,Curfew 9pm,44568397931202.68,-0.084247649915582
28352,Curfew 9pm,164574333390995.12,-0.044804459617721504
28353,Curfew 9pm,119720329559385.03,-0.05954693882904285
28354,Curfew 9pm,217689109673561.97,-0.027346854537483627
28355,Curfew 9pm,239445947894021.03,-0.020195882321639734
28357,Curfew 9pm,160440727929037.9,-0.04616308064115314
28358,Curfew 9pm,339933915140962.0,0.012832200827582867
28359,Curfew 9pm,210604576524144.66,-0.02967537760689124
28360,Curfew 9pm,108723729618707.19,-0.06316126825723119
28362,Curfew 9pm,80190240723552.47,-0.07253956965575288
28363,Curfew 9pm,211890365218990.12,-0.0292527684419419
28364,Curfew 9pm,12836146964997.148,-0.0946773108206367
28365,Curfew 9pm,92797359636900.78,-0.0683958996905822
28366,Curfew 9pm,91649836069224.75,-0.068773064288964
28367,Curfew 9pm,80569288962197.1,-0.07241498521956108
28368,Curfew 9pm,101929437628468.94,-0.06539439573449655
28369,Curfew 9pm,70679432708002.47,-0.07566555345819109
28370,Curfew 9pm,39288288027734.02,-0.08598310057406973
28371,Curfew 9pm,290138321427587.25,-0.0035344652986076157
28372,Curfew 9pm,189579280961514.12,-0.03658590857994844
28373,Curfew 9pm,20750658888223.55,-0.09207599282160239
28374,Curfew 9pm,151183800723963.0,-0.04920561966161305
28375,Curfew 9pm,358058158373763.9,0.0187892226373552
28376,Curfew 9pm,96326027190896.33,-0.06723610784114685
28377,Curfew 9pm,161695088766260.8,-0.04575080109001924
28378,Curfew 9pm,144490643329878.28,-0.05140550652368303
28379,Curfew 9pm,133861967444406.19,-0.05489890777886859
28380,Curfew 9pm,124059400020676.73,-0.05812078618696877
28382,Curfew 9pm,92749953550371.22,-0.06841148098066671
28383,Curfew 9pm,96977928587320.03,-0.06702184284886906
28385,Curfew 9pm,36271568363545.945,-0.08697462692927851
28386,Curfew 9pm,65826235107134.875,-0.07726068786375787
28387,Curfew 9pm,88486409014164.14,-0.06981280998860868
28388,Curfew 9pm,303044872169130.75,0.0007076210201833141
28389,Curfew 9pm,135059569886223.77,-0.054505283406600616
28390,Curfew 9pm,40356197367159.7,-0.08563210334102085
28391,Curfew 9pm,130088560740786.06,-0.05613913975666087
28392,Curfew 9pm,165706718920272.38,-0.044432270544316955
28393,Curfew 9pm,38394734633431.71,-0.08627679101894421
28394,Curfew 9pm,185394102102090.56,-0.037961480592702206
28395,Curfew 9pm,129675489340796.27,-0.056274906823297846
28396,Curfew 9pm,209964922949158.0,-0.029885617022018827
28397,Curfew 9pm,73887012835434.0,-0.07461129565938157
28398,Curfew 9pm,50948281154681.3,-0.08215072906664526
28400,Curfew 9pm,38422329661913.516,-0.08626772116789466
28401,Curfew 9pm,153287988012681.28,-0.048514021705784754
28403,Curfew 9pm,215810052894052.75,-0.027964457273970768
28404,Curfew 9pm,535454535382323.5,0.07709533082851186
28405,Curfew 9pm,400595624244102.7,0.032770309111821
28406,Curfew 9pm,22136237053749.68,-0.09162058515325654
28407,Curfew 9pm,90530224110677.4,-0.06914105498352044
28408,Curfew 9pm,449582271973142.2,0.04887109330243409
28409,Curfew 9pm,196358238709270.12,-0.03435782111542897
28410,Curfew 9pm,30602186392848.09,-0.08883802236121877
28411,Curfew 9pm,127787038680138.22,-0.05689559711241619
28412,Curfew 9pm,135153090592831.6,-0.05447454530174446
28414,Curfew 9pm,465889217513630.56,0.054230811166937815
28415,Curfew 9pm,110500445491570.11,-0.0625773026224477
28417,Curfew 9pm,178904700959355.94,-0.04009439746228317
28418,Curfew 9pm,185742566198978.38,-0.03784694846033011
28419,Curfew 9pm,60475616319984.59,-0.07901931317028352
28421,Curfew 9pm,145701454504968.97,-0.051007540744649714
28422,Curfew 9pm,37696662347008.11,-0.0865062313206224
28423,Curfew 9pm,127918034128808.83,-0.056852541921935215
28424,Curfew 9pm,64810733041529.91,-0.07759446003150991
28425,Curfew 9pm,212646909135013.5,-0.029004109860730334
28426,Curfew 9pm,7645431017330.856,-0.09638337974232379
29001,Curfew 9pm,122631512835721.31,-0.058590099856699246
29002,Curfew 9pm,86326854047272.19,-0.07052260602654173
29003,Curfew 9pm,112541040078386.6,-0.06190660612481028
29004,Curfew 9pm,58232761698744.664,-0.07975648788832605
29005,Curfew 9pm,251058642921009.0,-0.016379056611598334
29006,Curfew 9pm,486257831508416.44,0.060925506015337055
29007,Curfew 9pm,36407553458957.51,-0.08692993175669858
29008,Curfew 9pm,104076579222675.95,-0.06468867968660046
29010,Curfew 9pm,190200650536780.2,-0.036381678694913024
29011,Curfew 9pm,365257338082094.6,0.02115542739328017
29012,Curfew 9pm,46470110466754.375,-0.08362260075327016
29013,Curfew 9pm,102931058120232.61,-0.06506518612072616
29014,Curfew 9pm,29615625427510.133,-0.0891622822550913
29015,Curfew 9pm,104951389613994.4,-0.0644011496356316
29016,Curfew 9pm,33194452205299.39,-0.08798600422268751
29017,Curfew 9pm,207106082248050.75,-0.03082525219400432
29018,Curfew 9pm,65929575270528.04,-0.07722672232934899
29019,Curfew 9pm,881270384366490.4,0.1907570450365457
29020,Curfew 9pm,96077300997522.19,-0.06731785841906393
29021,Curfew 9pm,131671629007085.77,-0.055618821635370255
29022,Curfew 9pm,127396833192221.45,-0.057023848679775765
29023,Curfew 9pm,138834971059126.6,-0.05326439589263706
29024,Curfew 9pm,174182605662499.56,-0.04164644155647668
29025,Curfew 9pm,103426410243427.0,-0.06490237527320646
29026,Curfew 9pm,203335543261435.6,-0.03206454161918773
29027,Curfew 9pm,39146342438041.75,-0.08602975482400098
29028,Curfew 9pm,71541551419131.42,-0.07538219487053358
29029,Curfew 9pm,90791347689320.11,-0.06905522967026238
29030,Curfew 9pm,88540733761625.67,-0.06979495469383681
29031,Curfew 9pm,128874922440386.28,-0.05653803474674642
29032,Curfew 9pm,353133243525759.44,0.017170516422480672
29033,Curfew 9pm,79453376668689.05,-0.07278175991932838
29034,Curfew 9pm,22601426655926.01,-0.09146768803251892
29035,Curfew 9pm,284374166100004.8,-0.00542901055273328
29036,Curfew 9pm,102214430166600.61,-0.06530072524335018
29037,Curfew 9pm,277494269397335.12,-0.0076902743296732405
29038,Curfew 9pm,32120449525411.926,-0.08833900419657136
29039,Curfew 9pm,296723358036167.2,-0.0013701152514583258
29040,Curfew 9pm,331800125324085.75,0.010158811229304702
29041,Curfew 9pm,52435481858563.52,-0.08166192040772696
29042,Curfew 9pm,95995529345318.42,-0.06734473488001969
29043,Curfew 9pm,566458716668144.9,0.08728569197857138
29044,Curfew 9pm,76627654481629.22,-0.07371050979762445
29045,Curfew 9pm,282386742598134.56,-0.006082230937928085
29046,Curfew 9pm,151733785833305.88,-0.049024852208355965
29047,Curfew 9pm,104484745000652.86,-0.06455452498506728
29048,Curfew 9pm,67521771699673.51,-0.07670340399092064
29049,Curfew 9pm,67055637606506.125,-0.07685661154411938
29051,Curfew 9pm,194807429329278.22,-0.034867536482892786
29053,Curfew 9pm,158745926165509.84,-0.046720122992599034
29054,Curfew 9pm,39470969399490.67,-0.08592305740968402
29055,Curfew 9pm,319586344953301.4,0.0061444225944814685
29056,Curfew 9pm,477171710963626.44,0.05793910721477499
29057,Curfew 9pm,287173163320904.7,-0.004509044556017009
29058,Curfew 9pm,161432150982516.84,-0.04583722269075904
29059,Curfew 9pm,103617144293595.44,-0.06483968537867539
29060,Curfew 9pm,377497690958799.0,0.025178549799509606
29061,Curfew 9pm,548936490620986.44,0.08152653936855934
29062,Curfew 9pm,39927456502934.94,-0.0857730206000822
29063,Curfew 9pm,144325542801326.16,-0.05145977126934755
29064,Curfew 9pm,271584321686566.0,-0.009632738186257846
29065,Curfew 9pm,307716196495294.44,0.002242977864275682
29066,Curfew 9pm,109130582382886.9,-0.0630275451131278
29067,Curfew 9pm,65153996206299.586,-0.07748163732587972
29068,Curfew 9pm,93499558605596.7,-0.06816510304337375
29069,Curfew 9pm,353719878177122.2,0.017363329737091867
29070,Curfew 9pm,272940053241134.72,-0.009187140412324534
29071,Curfew 9pm,88824926386759.2,-0.06970154711569128
29072,Curfew 9pm,1056118611416333.4,0.2482256349554264
29073,Curfew 9pm,169042312282031.1,-0.043335937740276526
29074,Curfew 9pm,139718953129327.34,-0.05297385132181034
29075,Curfew 9pm,266540607811105.75,-0.011290490908533755
29076,Curfew 9pm,134259766004444.84,-0.05476816054337809
29077,Curfew 9pm,158268458406713.6,-0.046877055660963625
29078,Curfew 9pm,43856440185991.555,-0.08448165404813432
29079,Curfew 9pm,411478873076125.75,0.0363473826381907
29080,Curfew 9pm,275317707996479.84,-0.008405659991223927
29081,Curfew 9pm,41036420429095.54,-0.08540852966881764
29082,Curfew 9pm,711117906919873.5,0.1348318399884342
29083,Curfew 9pm,509813952888774.2,0.0686678612140618
29084,Curfew 9pm,109148108300375.28,-0.06302178474722597
29085,Curfew 9pm,2236788304309911.8,0.6362846021831001
29086,Curfew 9pm,95879546991640.25,-0.06738285561154679
29087,Curfew 9pm,134303865223982.72,-0.054753666144400616
29089,Curfew 9pm,116621414188954.1,-0.06056548102201484
29090,Curfew 9pm,192908561044579.56,-0.035491650805380075
29091,Curfew 9pm,88594940919767.16,-0.06977713804796935
29093,Curfew 9pm,109150955839812.73,-0.06302084882651937
29094,Curfew 9pm,381403141021429.4,0.026462181391804746
29095,Curfew 9pm,153365535015852.12,-0.04848853378977979
29097,Curfew 9pm,175503650256223.78,-0.041212244588613514
29098,Curfew 9pm,569280377200976.6,0.08821310688455937
29099,Curfew 9pm,492126981757354.1,0.0628545606847467
29100,Curfew 9pm,173983958903044.97,-0.04171173217652143
29101,Curfew 9pm,160372319625459.16,-0.046185564876834256
29102,Curfew 9pm,66191557795071.164,-0.07714061470033318
29103,Curfew 9pm,458694197621821.1,0.05186597364700851
29104,Curfew 9pm,200546510365295.94,-0.03298123257158056
29105,Curfew 9pm,224258519957991.53,-0.02518764050360533
29106,Curfew 9pm,103000738040114.2,-0.06504228393401934
29107,Curfew 9pm,206079660775133.12,-0.03116261331974351
29108,Curfew 9pm,129716264760093.25,-0.05626150488099687
29109,Curfew 9pm,126671348690762.42,-0.05726229874592923
29110,Curfew 9pm,67117006171221.1,-0.07683644110865646
29111,Curfew 9pm,88325668866707.6,-0.06986564157731588
29112,Curfew 9pm,706613828740351.4,0.1333514531053133
29113,Curfew 9pm,26445080463599.094,-0.09020436744763051
29114,Curfew 9pm,51476550115801.234,-0.0819770992117379
29115,Curfew 9pm,142019593353873.84,-0.052217683805295255
29116,Curfew 9pm,621801601744839.6,0.10547562516270181
29117,Curfew 9pm,228376484208090.0,-0.023834160386691942
29119,Curfew 9pm,176342254502197.97,-0.04093661466471166
29120,Curfew 9pm,221408746962676.25,-0.02612429532929589
29122,Curfew 9pm,93682223509411.22,-0.06810506529162179
29123,Curfew 9pm,24657339610044.48,-0.09079195673994214
29124,Curfew 9pm,411331447923834.8,0.036298927382088376
29125,Curfew 9pm,60378171021733.62,-0.07905134119812914
29126,Curfew 9pm,234874513854860.47,-0.02169840752632963
29128,Curfew 9pm,249697890307106.1,-0.016826304692227362
29129,Curfew 9pm,65928461409281.11,-0.07722708842991692
29130,Curfew 9pm,198226689571783.47,-0.03374370429987356
29131,Curfew 9pm,106611282299993.3,-0.06385558109490039
29132,Curfew 9pm,165173635168354.9,-0.04460748291019717
29133,Curfew 9pm,439850226132076.4,0.045672393716235105
29134,Curfew 9pm,253146164906506.56,-0.015692936157560164
29135,Curfew 9pm,325319231861519.5,0.008028690638479363
29136,Curfew 9pm,125871898050877.33,-0.057525059780222404
29137,Curfew 9pm,257132961180224.75,-0.014382567937016987
29139,Curfew 9pm,41471075514669.69,-0.085265668541253
29140,Curfew 9pm,125917834967632.27,-0.057509961372445156
29141,Curfew 9pm,86082380925008.83,-0.07060295871782488
29142,Curfew 9pm,248259098090536.62,-0.017299202594983548
29143,Curfew 9pm,159500982193941.47,-0.04647195344581063
29144,Curfew 9pm,209618292168459.66,-0.029999546585534137
29145,Curfew 9pm,116167248015061.45,-0.06071475499546511
29146,Curfew 9pm,132042525217289.31,-0.05549691658339292
29147,Curfew 9pm,130041653465199.06,-0.05615455709906351
29148,Curfew 9pm,185013656109439.16,-0.03808652443848128
29150,Curfew 9pm,92230084784082.17,-0.06858234988477623
29151,Curfew 9pm,283374241538723.3,-0.005757662753168359
29152,Curfew 9pm,166085436826302.34,-0.04430779468085642
29153,Curfew 9pm,142561011735863.34,-0.05203973203824515
29155,Curfew 9pm,42511415425923.15,-0.08492373274502084
29156,Curfew 9pm,326137560531080.56,0.00829765644684562
29158,Curfew 9pm,175436608513783.62,-0.04123427966708555
29159,Curfew 9pm,180318146798885.6,-0.03962983033057687
29160,Curfew 9pm,173212618569171.94,-0.0419652539998946
29161,Curfew 9pm,263320522624941.5,-0.012348858832474921
29162,Curfew 9pm,46490838749611.61,-0.0836157878435407
29163,Curfew 9pm,74920165278535.3,-0.07427172221858624
29165,Curfew 9pm,327281304561720.7,0.008673578798350437
29166,Curfew 9pm,198217627085690.1,-0.033746682930573646
29167,Curfew 9pm,135237678780177.34,-0.05444674311048079
29168,Curfew 9pm,116239020375356.34,-0.06069116507173015
29169,Curfew 9pm,115014025518741.53,-0.061093792700590614
29170,Curfew 9pm,161689138867973.25,-0.045752756684711376
29171,Curfew 9pm,222068477931244.12,-0.025907456936770438
29172,Curfew 9pm,84010589744398.81,-0.07128390881817728
29173,Curfew 9pm,152851692891026.12,-0.04865742187548085
29174,Curfew 9pm,185802159141943.25,-0.03782736163088899
29175,Curfew 9pm,54899477504225.84,-0.08085206172221618
29176,Curfew 9pm,67985931152383.41,-0.07655084545661446
29177,Curfew 9pm,108932878737657.8,-0.06309252575322259
29178,Curfew 9pm,118872026436548.2,-0.05982575655065074
29179,Curfew 9pm,151242666188485.47,-0.0491862719376006
29180,Curfew 9pm,103781648506449.86,-0.0647856166282627
29181,Curfew 9pm,294213642571438.94,-0.0021950009897302165
29182,Curfew 9pm,163398862206448.34,-0.04519080995484516
29183,Curfew 9pm,67615233323810.06,-0.07667268530511363
29184,Curfew 9pm,108433989191091.7,-0.06325649927042762
29185,Curfew 9pm,95608008844360.84,-0.06747210395393281
29186,Curfew 9pm,283020789797601.8,-0.0058738342094613386
29187,Curfew 9pm,204941391888705.8,-0.03153673611729904
29188,Curfew 9pm,101203801574215.4,-0.06563289561256716
29189,Curfew 9pm,131407103636830.34,-0.05570576503927457
29190,Curfew 9pm,208783958874349.66,-0.030273772745809748
29191,Curfew 9pm,47516683966424.54,-0.0832786161199266
29192,Curfew 9pm,120388753060873.11,-0.059327243400914706
29193,Curfew 9pm,138783774390273.4,-0.05328122305993054
29195,Curfew 9pm,130106696687116.97,-0.05613317888831198
29196,Curfew 9pm,155296992106449.22,-0.047853708276485926
29197,Curfew 9pm,131531645772147.73,-0.05566483090443695
29198,Curfew 9pm,216608192530180.53,-0.027702127136453522
29199,Curfew 9pm,77530658741865.73,-0.07341371307053071
29201,Curfew 9pm,180111183487883.16,-0.039697854409796514
29202,Curfew 9pm,28165242849461.66,-0.08963898964303409
29204,Curfew 9pm,115598886153318.0,-0.06090156246448653
29205,Curfew 9pm,90721248987239.98,-0.06907826950104397
29206,Curfew 9pm,81894447556361.23,-0.07197943607439422
29207,Curfew 9pm,131527278021040.16,-0.05566626648374767
29208,Curfew 9pm,215721946705038.1,-0.027993415751452814
29209,Curfew 9pm,119389107130908.58,-0.05965580402164571
29210,Curfew 9pm,130561784838925.94,-0.05598360188193035
29211,Curfew 9pm,49871783792924.8,-0.08250454898507033
29212,Curfew 9pm,185726516916008.7,-0.037852223490435016
29213,Curfew 9pm,106809784107332.4,-0.06379033811728144
29214,Curfew 9pm,117762913805289.81,-0.060190296357860044
29215,Curfew 9pm,92948896474223.23,-0.06834609301819766
29216,Curfew 9pm,189689437653083.56,-0.03654970260953948
29217,Curfew 9pm,101068021354761.33,-0.06567752344713296
29218,Curfew 9pm,306776070311128.25,0.0019339800147610432
29219,Curfew 9pm,273657040978933.5,-0.008951483036921589
29220,Curfew 9pm,313670550193553.3,0.004200036947406473
29221,Curfew 9pm,164631324874149.22,-0.04478572782827466
29222,Curfew 9pm,1009490577184516.9,0.23290007276240557
29224,Curfew 9pm,144086344770960.75,-0.05153839015927519
29225,Curfew 9pm,144246910868513.94,-0.051485615776767274
29226,Curfew 9pm,113926933845871.83,-0.06145109472536077
29227,Curfew 9pm,38126845958930.17,-0.08636483986358279
29228,Curfew 9pm,62521574500374.15,-0.07834685378282591
29229,Curfew 9pm,154648981399148.44,-0.04806669448875273
29230,Curfew 9pm,65115544998108.36,-0.07749427535345775
29232,Curfew 9pm,295689475336544.4,-0.0017099287107730228
29233,Curfew 9pm,247075607608578.7,-0.017688188690685572
29234,Curfew 9pm,120239857250424.19,-0.05937618202852167
29235,Curfew 9pm,444861802336513.75,0.04731958352535985
29236,Curfew 9pm,113520410880771.27,-0.06158470947209373
