insee,Description,norm_km2_total_traffic,norm_total_traffic_period
23022,Before Lockdown,15805058613244.916,-0.08272557661995154
23023,Before Lockdown,72121710473909.34,-0.06499083767486362
23024,Before Lockdown,57184095796896.19,-0.06969485838643893
23025,Before Lockdown,6542975948206.488,-0.08564230928649368
23026,Before Lockdown,39790573723989.64,-0.07517227160450135
23027,Before Lockdown,68831029586537.09,-0.06602710962216486
23028,Before Lockdown,21672577867988.633,-0.08087782966056885
23029,Before Lockdown,8706970859475.955,-0.0849608432624691
2303,Before Lockdown,504003595097409.25,0.07101356290386047
23030,Before Lockdown,23672726122119.93,-0.08024796076803853
23031,Before Lockdown,490091780192646.9,0.06663257792984656
23032,Before Lockdown,24812906918571.812,-0.07988890517600324
23033,Before Lockdown,289591656056966.25,0.0034928627208951034
23034,Before Lockdown,162059465259578.06,-0.036668440129329766
23035,Before Lockdown,40242535584167.78,-0.07502994379667592
23036,Before Lockdown,26403606903995.656,-0.07938797608932308
23037,Before Lockdown,73232821759019.36,-0.06464093639470368
23038,Before Lockdown,40332424348965.414,-0.07500163682662156
23039,Before Lockdown,4450438068857.652,-0.08630127269779121
2304,Before Lockdown,283824059448772.4,0.001676582512335025
23040,Before Lockdown,33519104512648.188,-0.07714722689020402
23041,Before Lockdown,8999060841828.348,-0.08486886088400117
23042,Before Lockdown,27583520110270.594,-0.07901640832029234
23043,Before Lockdown,51386054011510.125,-0.07152072611932443
23044,Before Lockdown,566904111558.1962,-0.0875242406591589
23045,Before Lockdown,9336172502907.977,-0.084762700679034
23046,Before Lockdown,27580612493001.027,-0.0790173239612533
23047,Before Lockdown,56247241436393.086,-0.06998988422629528
23048,Before Lockdown,23025699402954.664,-0.0804517166657308
23049,Before Lockdown,32984400020082.867,-0.07731561127164548
2305,Before Lockdown,54420210544481.41,-0.07056523653937014
23050,Before Lockdown,56886554492208.445,-0.06978855744683539
23051,Before Lockdown,32878571718834.484,-0.07734893777870214
23052,Before Lockdown,126942359750662.75,-0.04772720655331039
23053,Before Lockdown,45835575900024.21,-0.07326863330264159
23054,Before Lockdown,12276567926778.766,-0.08383673751334904
23055,Before Lockdown,252024251015123.75,-0.008337530231261412
23056,Before Lockdown,11819444847833.906,-0.08398069064626822
23057,Before Lockdown,20449585799222.453,-0.08126296344169533
23058,Before Lockdown,44722264895642.88,-0.07361922729882317
23059,Before Lockdown,24137812621294.55,-0.08010149986567248
2306,Before Lockdown,56816823408087.64,-0.06981051653943735
23060,Before Lockdown,17349990631509.691,-0.08223906037428369
23061,Before Lockdown,46400146450515.97,-0.07309084376796138
23062,Before Lockdown,1213378055249.691,-0.08732065883660069
23063,Before Lockdown,32385392099398.727,-0.07750424551655152
23064,Before Lockdown,13668040761540.371,-0.08339854726839743
23065,Before Lockdown,77767678431074.05,-0.06321285967893475
23066,Before Lockdown,36185220876421.875,-0.07630763724581717
23067,Before Lockdown,20938539543101.633,-0.08110898647897788
23068,Before Lockdown,38053821385442.29,-0.07571919419877442
23069,Before Lockdown,35481270189271.09,-0.07652931913304517
2307,Before Lockdown,35977866079657.32,-0.07637293557354322
23070,Before Lockdown,29411605083547.23,-0.07844072406529237
23071,Before Lockdown,23307495959786.08,-0.08036297580124556
23072,Before Lockdown,36656710219099.914,-0.07615916001694224
23073,Before Lockdown,16717922079486.45,-0.08243810577906496
23074,Before Lockdown,47473357337356.24,-0.07275287774401823
23075,Before Lockdown,25004487867985.766,-0.07982857420794223
23076,Before Lockdown,9670671047464.49,-0.08465736337347296
23077,Before Lockdown,16615419048314.059,-0.08247038512165479
23078,Before Lockdown,32006037970778.867,-0.077623708343558
23079,Before Lockdown,67938503779458.39,-0.06630817590837551
2308,Before Lockdown,110013342915020.69,-0.05305834191483592
23080,Before Lockdown,20117612187707.2,-0.08136750561780777
23081,Before Lockdown,4560844413801.909,-0.08626650451394548
23082,Before Lockdown,48013042934201.14,-0.0725829247575348
23083,Before Lockdown,45208008124327.47,-0.07346626136298631
23084,Before Lockdown,104603037467672.78,-0.05476210716990288
23086,Before Lockdown,25076580820972.86,-0.07980587133661085
23087,Before Lockdown,26131023808194.42,-0.07947381553263443
23088,Before Lockdown,133425935302876.2,-0.045685456625886654
23089,Before Lockdown,6266117148016.17,-0.08572949519658957
2309,Before Lockdown,75466014931880.98,-0.06393767906980727
23090,Before Lockdown,7155371510145.881,-0.08544945912471566
23091,Before Lockdown,15985304938469.51,-0.08266881505089416
23092,Before Lockdown,35792112559902.46,-0.07643143141930361
23093,Before Lockdown,30654878967204.402,-0.07804920331547119
23095,Before Lockdown,14738104686336.64,-0.08306157225774213
23096,Before Lockdown,201353678467675.88,-0.02429425611316338
23097,Before Lockdown,21844033059995.1,-0.0808238365169683
23098,Before Lockdown,15906378630314.715,-0.08269366982163742
23099,Before Lockdown,23042201788459.53,-0.08044651988131214
2310,Before Lockdown,326775985875616.1,0.015202621032049501
23100,Before Lockdown,54154504851263.88,-0.07064891021224926
23101,Before Lockdown,21129543335856.28,-0.08104883726395697
23102,Before Lockdown,20019350643760.508,-0.08139844926897773
23103,Before Lockdown,23445112705451.89,-0.08031963876010018
23104,Before Lockdown,53677105753070.03,-0.07079924848875113
23105,Before Lockdown,166666986388173.8,-0.035217480569415004
23106,Before Lockdown,18342456203760.76,-0.08192652194640614
23107,Before Lockdown,92421463182324.5,-0.05859822016229729
23108,Before Lockdown,55323285778911.39,-0.07028084812135808
23109,Before Lockdown,13222134664474.744,-0.08353896804918261
2311,Before Lockdown,81149567230284.1,-0.062147865347529925
23110,Before Lockdown,42946977941718.21,-0.07417828487132182
23111,Before Lockdown,26846121166572.9,-0.07924862343487724
23112,Before Lockdown,20423095327768.562,-0.08127130558527533
23113,Before Lockdown,21818836330417.62,-0.08083177124686723
23114,Before Lockdown,13122567546754.143,-0.08357032284002952
23115,Before Lockdown,6812879458451.443,-0.08555731367442497
23116,Before Lockdown,9766495736161.0,-0.08462718711507729
23117,Before Lockdown,39318236288276.125,-0.07532101590728939
23118,Before Lockdown,59778947721449.66,-0.06887771070519942
23119,Before Lockdown,15777182286913.523,-0.08273435518461938
2312,Before Lockdown,100067319792967.45,-0.05619045502496607
23120,Before Lockdown,35821222940573.61,-0.07642226423722269
23121,Before Lockdown,63075981403834.234,-0.06783943819221479
23122,Before Lockdown,66229277767081.92,-0.06684643015691727
23123,Before Lockdown,22100000783656.836,-0.08074322943882131
23124,Before Lockdown,12440143546077.527,-0.0837852257346797
23125,Before Lockdown,63040220970823.14,-0.06785069954961198
23126,Before Lockdown,42623674272354.05,-0.07428009678639
23127,Before Lockdown,16628757932291.11,-0.08246618455899107
23128,Before Lockdown,192201323002397.2,-0.02717643446621882
23129,Before Lockdown,35899061229470.81,-0.07639775209582374
2313,Before Lockdown,128847152539821.92,-0.04712736615541523
23130,Before Lockdown,37715249376266.59,-0.07582581428357102
23131,Before Lockdown,15683356286053.742,-0.08276390203402419
23132,Before Lockdown,126272932263609.7,-0.04793801670152243
23133,Before Lockdown,29486641985961.83,-0.07841709411160011
23134,Before Lockdown,35667111606902.14,-0.07647079560726765
23136,Before Lockdown,7254644794237.758,-0.08541819686534081
23137,Before Lockdown,15857039805129.227,-0.08270920716548888
23138,Before Lockdown,52999832001619.8,-0.07101252951273757
23139,Before Lockdown,11399769236105.984,-0.08411285115598796
23140,Before Lockdown,59693580819759.56,-0.06890459369035576
23141,Before Lockdown,30697181534162.97,-0.07803588176745777
23142,Before Lockdown,18491979730756.375,-0.08187943532762104
23143,Before Lockdown,38316784383697.05,-0.07563638423099074
23144,Before Lockdown,17681606821714.242,-0.08213463075411037
23145,Before Lockdown,37301695968514.5,-0.075956046843285
23146,Before Lockdown,14994285614452.957,-0.08298089803914523
23147,Before Lockdown,40027717783821.47,-0.07509759230709032
23148,Before Lockdown,9747231755252.871,-0.08463325355654994
23149,Before Lockdown,32027184296017.49,-0.07761704913095632
2315,Before Lockdown,68603072823350.25,-0.0660988957378574
23150,Before Lockdown,68348905601498.17,-0.06617893581799386
23151,Before Lockdown,26658613271026.97,-0.07930767175305278
23152,Before Lockdown,58505170929132.14,-0.06927883715962634
23154,Before Lockdown,41874617969610.78,-0.07451598293276801
23155,Before Lockdown,32100231838677.824,-0.0775940456487382
23156,Before Lockdown,15971692753084.307,-0.08267310167920573
23157,Before Lockdown,48959986045926.2,-0.07228472185790498
23158,Before Lockdown,23671012968645.15,-0.08024850025908858
23159,Before Lockdown,56373836150461.28,-0.06995001814527572
2316,Before Lockdown,238844239270545.75,-0.012488062265047803
23160,Before Lockdown,40098342372087.16,-0.07507535184011271
23162,Before Lockdown,36096066986355.484,-0.07633571279565948
23164,Before Lockdown,7050560003208.52,-0.08548246543195448
23165,Before Lockdown,10130867636093.54,-0.08451244235822958
23166,Before Lockdown,50153366398285.78,-0.07190891313504877
23167,Before Lockdown,18706291677901.113,-0.08181194611599622
23168,Before Lockdown,17652246442599.477,-0.08214387666347689
23169,Before Lockdown,69196300666751.33,-0.06591208170346301
2317,Before Lockdown,172224998303458.6,-0.03346720090763504
23170,Before Lockdown,78318199908313.23,-0.06303949435340622
23171,Before Lockdown,36333137205073.445,-0.07626105675163507
23172,Before Lockdown,69066090501099.25,-0.06595308633032806
23173,Before Lockdown,7434200499557.707,-0.08536165278015923
23174,Before Lockdown,28990917137646.125,-0.07857320337028302
23175,Before Lockdown,91738678557328.94,-0.05881323662154944
23176,Before Lockdown,62723134647744.73,-0.06795055355330464
23177,Before Lockdown,48248775212601.516,-0.0725086900457713
23178,Before Lockdown,10328627743747.629,-0.08445016550463261
23179,Before Lockdown,50090821689382.63,-0.07192860915830558
2318,Before Lockdown,116489475235556.38,-0.05101893594370843
23180,Before Lockdown,206096029631868.2,-0.022800837078044412
23181,Before Lockdown,45818295209187.766,-0.07327407518405056
23182,Before Lockdown,18472656109251.57,-0.08188552055057977
23183,Before Lockdown,104669649052862.62,-0.05474113044214955
23184,Before Lockdown,39674755128693.27,-0.07520874416607425
23185,Before Lockdown,33286195710807.21,-0.07722057245785038
23186,Before Lockdown,4901546111433.019,-0.08615921376660869
23187,Before Lockdown,30663060730493.914,-0.07804662678737061
23188,Before Lockdown,17188477395840.209,-0.08228992268544988
23189,Before Lockdown,27081603342231.914,-0.07917446748324385
2319,Before Lockdown,106957652556006.25,-0.0540206127356976
23190,Before Lockdown,69763642695937.92,-0.06573341939937051
23191,Before Lockdown,107681088506582.17,-0.053792794722675466
23192,Before Lockdown,60568013495424.68,-0.0686292251321122
23193,Before Lockdown,66744008358065.56,-0.06668433577885072
23194,Before Lockdown,93627863531054.56,-0.058218311298025224
23195,Before Lockdown,101194228846384.25,-0.05583557885216642
23196,Before Lockdown,25238627880629.773,-0.07975484091834406
23197,Before Lockdown,14434816067124.957,-0.08315708121129362
23198,Before Lockdown,8357314482681.739,-0.08507095393769662
23199,Before Lockdown,70430865126735.69,-0.06552330364785564
2320,Before Lockdown,610940858251923.1,0.10468929437738096
23200,Before Lockdown,12552067632694.734,-0.08374997959712992
23201,Before Lockdown,142151207631887.3,-0.042937771494272976
23202,Before Lockdown,15220627835591.117,-0.0829096203606698
23203,Before Lockdown,33277575703858.37,-0.07722328699374505
23204,Before Lockdown,53495104157114.35,-0.0708565628120502
23205,Before Lockdown,46534154243986.016,-0.07304864322593202
23206,Before Lockdown,79451530710798.02,-0.06268259590052548
23207,Before Lockdown,72963076522442.28,-0.0647258821646371
23208,Before Lockdown,120332742023588.97,-0.04980864856102239
23209,Before Lockdown,24608592795151.22,-0.07995324596193318
2321,Before Lockdown,106744911921865.3,-0.0540876071234115
23210,Before Lockdown,123434410180521.89,-0.04883189882111255
23211,Before Lockdown,83092888752751.97,-0.06153589182373792
23212,Before Lockdown,11357316280685.248,-0.08412622006299786
23213,Before Lockdown,7297681265262.41,-0.08540464420278857
23214,Before Lockdown,64655293306984.09,-0.06734209533908266
23215,Before Lockdown,36524290796421.97,-0.07620086036337374
23216,Before Lockdown,45629866014502.54,-0.07333341362955409
23217,Before Lockdown,23836230279621.547,-0.08019647149348254
23218,Before Lockdown,18996106899614.07,-0.08172068008490992
23219,Before Lockdown,41688530957464.266,-0.07457458379898527
2322,Before Lockdown,137500586032084.94,-0.04440230387110787
23220,Before Lockdown,16534535308648.191,-0.08249585630931393
23221,Before Lockdown,7459127238895.621,-0.0853538030731844
23222,Before Lockdown,27972784821010.6,-0.07889382454094072
23223,Before Lockdown,53110447469112.05,-0.07097769547387961
23224,Before Lockdown,28965069977732.664,-0.07858134292791638
23225,Before Lockdown,23333210656491.797,-0.08035487795774704
23226,Before Lockdown,14114066242785.84,-0.08325808889220851
23227,Before Lockdown,39512456538485.445,-0.07525985379410421
23228,Before Lockdown,99207881229794.97,-0.05646110177070863
23229,Before Lockdown,42818785393307.0,-0.07421865412811647
2323,Before Lockdown,84051314485323.12,-0.061234072919314084
23230,Before Lockdown,10301147253841.283,-0.0844588194160153
23232,Before Lockdown,17061657250079.945,-0.0823298597574122
23233,Before Lockdown,42426645958330.625,-0.07434214319004769
23234,Before Lockdown,21965705710032.766,-0.0807855204485608
23235,Before Lockdown,30619839195562.766,-0.07806023772860175
23236,Before Lockdown,46640153274273.76,-0.07301526295440529
23237,Before Lockdown,22309222409448.79,-0.08067734322590746
23238,Before Lockdown,38082150163898.375,-0.07571027315190901
23239,Before Lockdown,28148373997740.92,-0.07883852955965172
2324,Before Lockdown,158816073611654.2,-0.03768982017008437
23240,Before Lockdown,42997106652022.2,-0.07416249878387658
23241,Before Lockdown,12044398488887.875,-0.08390985024707848
23242,Before Lockdown,203546073108632.4,-0.023603846698943012
23243,Before Lockdown,70828820296659.83,-0.06539798314641826
23244,Before Lockdown,10018094697560.61,-0.08454795580867226
23245,Before Lockdown,113309095916506.56,-0.05202047270248548
23246,Before Lockdown,38165933673584.08,-0.07568388879447499
23247,Before Lockdown,24961807590956.89,-0.07984201470105044
23248,Before Lockdown,120509890052870.33,-0.04975286267975739
23249,Before Lockdown,27915705538791.88,-0.07891179944065292
23250,Before Lockdown,58830449372770.81,-0.06917640336621352
23251,Before Lockdown,22637411849840.39,-0.08057399272729686
23252,Before Lockdown,30936814772305.117,-0.0779604186001599
23253,Before Lockdown,24705770555692.18,-0.07992264360619077
23254,Before Lockdown,34209321073459.133,-0.0769298700318481
23255,Before Lockdown,132135936160358.9,-0.04609169167850545
23257,Before Lockdown,15775458315098.98,-0.08273489808248476
23258,Before Lockdown,157588081250064.4,-0.0380765285989384
23259,Before Lockdown,54109333590956.67,-0.07066313514364878
2326,Before Lockdown,56518557340233.0,-0.06990444383580197
23260,Before Lockdown,24904306897447.727,-0.07986012230785686
23261,Before Lockdown,45901953820019.17,-0.07324773015865248
23262,Before Lockdown,85251270620972.06,-0.06085619340929026
23263,Before Lockdown,29576088262660.617,-0.07838892648596092
23264,Before Lockdown,9589767462396.371,-0.0846828408106696
23265,Before Lockdown,77323176549397.06,-0.06335283825670329
23266,Before Lockdown,5469644048477.285,-0.08598031341873912
2327,Before Lockdown,414404588208522.4,0.04279784083208326
2328,Before Lockdown,153529402601022.8,-0.03935465156833727
2329,Before Lockdown,167581474352938.94,-0.03492949815590682
2330,Before Lockdown,568578963804076.2,0.09134906347887686
2331,Before Lockdown,119932321215922.42,-0.049934745519160405
2332,Before Lockdown,25844046951788.062,-0.0795641877309718
2333,Before Lockdown,188222317503686.44,-0.02842946747598113
2334,Before Lockdown,154675502963200.44,-0.03899373183933101
2335,Before Lockdown,716079433153948.0,0.13779859894966429
2336,Before Lockdown,176881034569539.56,-0.0320009633922709
2337,Before Lockdown,127151261169346.5,-0.047661421177170114
2338,Before Lockdown,67001273507517.39,-0.06660332012691733
2339,Before Lockdown,364269594876663.94,0.027009774791614937
2340,Before Lockdown,1356375791799876.0,0.33943503138835135
2341,Before Lockdown,229704987795851.5,-0.015366114025976832
2342,Before Lockdown,109777846177114.1,-0.05313250245228276
2343,Before Lockdown,72325098301983.0,-0.06492678858962292
2345,Before Lockdown,323375600213902.9,0.014131801833274905
2346,Before Lockdown,183164000905703.75,-0.030022387534310923
2347,Before Lockdown,201281929493786.94,-0.024316850661657608
2349,Before Lockdown,170613765496596.2,-0.03397459600775861
2350,Before Lockdown,116804973084113.72,-0.050919582168279014
2351,Before Lockdown,46268625288884.31,-0.07313226124201617
2352,Before Lockdown,152048257123613.47,-0.039821080724078674
2353,Before Lockdown,101611644756494.44,-0.055704129947575176
2354,Before Lockdown,65437865142979.87,-0.06709565477916618
2355,Before Lockdown,248521552408664.28,-0.009440568912299739
2356,Before Lockdown,57286628813108.25,-0.0696625696012272
2357,Before Lockdown,229884171612263.94,-0.015309687052741253
2358,Before Lockdown,58517953712361.266,-0.06927481171926242
2359,Before Lockdown,992415037431633.8,0.22481974884371375
2360,Before Lockdown,83991530718453.81,-0.061252899491270184
2361,Before Lockdown,137727741520541.22,-0.044330770085724405
2362,Before Lockdown,439878382023821.06,0.050819821335701704
2363,Before Lockdown,53478385864198.64,-0.07086182758810972
2364,Before Lockdown,418831510204368.1,0.04419192771993372
2366,Before Lockdown,186594534176419.28,-0.028942074518737756
2367,Before Lockdown,246793550435093.8,-0.009984735919487788
2368,Before Lockdown,191042197288723.5,-0.027541456023029442
2369,Before Lockdown,90303680416391.81,-0.05926513346866975
2370,Before Lockdown,90171485728690.12,-0.05930676304356205
2371,Before Lockdown,464369663573434.75,0.058532397818190106
2372,Before Lockdown,65555851030386.125,-0.06705849971324479
2373,Before Lockdown,115528925598477.97,-0.051321423689242945
2374,Before Lockdown,422311133516493.75,0.045287699734585275
2375,Before Lockdown,317824939036476.75,0.01238383700046062
2376,Before Lockdown,70597507271190.69,-0.06547082618636749
2377,Before Lockdown,3570037000863.9004,-0.0865785207690451
2378,Before Lockdown,162619657998621.8,-0.03649202921608061
2379,Before Lockdown,115908206423435.23,-0.051201983946373694
2380,Before Lockdown,77482626389870.66,-0.06330262573159383
2381,Before Lockdown,114073503492977.75,-0.051779752269567964
2382,Before Lockdown,230529792154915.97,-0.01510637397564554
2383,Before Lockdown,76265021837265.33,-0.06368606292406458
2384,Before Lockdown,54900843970386.266,-0.07041387973716189
2385,Before Lockdown,45886443227908.44,-0.0732526146163196
2386,Before Lockdown,187643625648935.25,-0.02861170396615908
2387,Before Lockdown,157642223723230.0,-0.03805947853300392
2388,Before Lockdown,143743993638567.44,-0.04243618549633847
2389,Before Lockdown,402822214942596.9,0.039150422893531635
2390,Before Lockdown,112986043378841.7,-0.05212220553339328
2391,Before Lockdown,36677477347750.11,-0.07615262021755641
2392,Before Lockdown,172656418794458.5,-0.03333134180503116
2393,Before Lockdown,129902019055185.97,-0.04679517697772439
2395,Before Lockdown,71904929337770.89,-0.06505910446151754
2396,Before Lockdown,320215414566846.8,0.013136624286015586
2397,Before Lockdown,77543406515081.33,-0.06328348539533364
2398,Before Lockdown,117626912779460.61,-0.05066074423235825
2399,Before Lockdown,76453476214596.81,-0.06362671654826614
2400,Before Lockdown,73609915528895.23,-0.06452218537976206
24001,Before Lockdown,16537989937492.057,-0.08249476840833483
24002,Before Lockdown,59974333506314.36,-0.06881618155221053
24004,Before Lockdown,60289839879643.65,-0.06871682509223578
24005,Before Lockdown,169554018684473.56,-0.034308322045083835
24006,Before Lockdown,209032953298863.0,-0.021875967207146
24007,Before Lockdown,67733249074155.016,-0.06637281289398347
24008,Before Lockdown,40935259191630.94,-0.07481179744149391
24009,Before Lockdown,167232547207092.62,-0.035039379188212316
2401,Before Lockdown,44822755179158.18,-0.07358758179281776
24010,Before Lockdown,256415253573893.1,-0.006954754772953677
24011,Before Lockdown,58725065264143.53,-0.069209589992082
24012,Before Lockdown,56761181123421.516,-0.06982803891266548
24014,Before Lockdown,193984723193290.3,-0.026614821945318924
24015,Before Lockdown,192880273022080.3,-0.026962625566754522
24016,Before Lockdown,85367858753615.44,-0.060819478511862736
24018,Before Lockdown,118549957768825.7,-0.05037006711679636
24019,Before Lockdown,83510220618806.84,-0.06140446938555282
2402,Before Lockdown,414625194912825.5,0.04286731233262686
24020,Before Lockdown,234733608182888.56,-0.013782545634185774
24021,Before Lockdown,35395908868374.625,-0.07655620036074763
24022,Before Lockdown,254936483453780.62,-0.00742043590230911
24023,Before Lockdown,149101979574884.22,-0.040748896236189804
24024,Before Lockdown,674329070677378.8,0.1246509462586505
24025,Before Lockdown,72552223921110.94,-0.06485526421042258
24026,Before Lockdown,68800347976704.875,-0.0660367716017537
24027,Before Lockdown,131892361804185.0,-0.04616839594762907
24028,Before Lockdown,68137621978773.3,-0.06624547137663589
24029,Before Lockdown,12944394830323.436,-0.0836264314066548
2403,Before Lockdown,57410444642744.44,-0.06962357862176875
24030,Before Lockdown,222331912796634.56,-0.017687977205222374
24031,Before Lockdown,62060559094472.4,-0.06815920595149327
24032,Before Lockdown,56803941457111.42,-0.06981457320882585
24034,Before Lockdown,72681612570893.97,-0.06481451828802583
24035,Before Lockdown,35484799296097.57,-0.07652820777812246
24036,Before Lockdown,318086441082125.25,0.012466186898047871
24037,Before Lockdown,286792522007404.4,0.0026113843303809097
24038,Before Lockdown,172732972727565.06,-0.03330723412153066
24039,Before Lockdown,54200782680954.41,-0.07063433680986488
2404,Before Lockdown,160714063029050.47,-0.037092122229494026
24040,Before Lockdown,258223634369308.06,-0.006385275582334469
24042,Before Lockdown,40581919801825.83,-0.07492306793841041
24043,Before Lockdown,61144244299618.555,-0.06844776365407937
24045,Before Lockdown,66169349860683.31,-0.0668653021200115
24046,Before Lockdown,168361309350221.2,-0.03468391945688789
24048,Before Lockdown,228758752839546.78,-0.015664093919602256
2405,Before Lockdown,55374397528588.5,-0.07026475246389974
24050,Before Lockdown,48392498338836.09,-0.07246343003758672
24051,Before Lockdown,120419877792383.23,-0.049781208539975516
24052,Before Lockdown,95261854393062.44,-0.057703749433657546
24053,Before Lockdown,162463173086309.06,-0.03654130805239314
24054,Before Lockdown,202246150164574.8,-0.024013206866849122
24055,Before Lockdown,30605558925277.758,-0.0780647347442659
24056,Before Lockdown,163975404667107.34,-0.036065089537550866
24057,Before Lockdown,40585812966803.11,-0.07492184193753391
24058,Before Lockdown,156635918934427.06,-0.03837637508382812
24059,Before Lockdown,217692068041601.3,-0.019149115833986007
2406,Before Lockdown,108297590044947.88,-0.05359865154333285
24060,Before Lockdown,310596562043276.6,0.010107540829867012
24061,Before Lockdown,39921552869063.23,-0.0751310248174786
24062,Before Lockdown,47510415261630.51,-0.07274120779221648
24063,Before Lockdown,44412168388840.09,-0.0737168801317639
24064,Before Lockdown,29121865663830.055,-0.07853196622548858
24066,Before Lockdown,67018546609489.3,-0.06659788063532607
24067,Before Lockdown,72370932958235.47,-0.06491235474747466
24068,Before Lockdown,18333301709649.19,-0.08192940479824265
24069,Before Lockdown,220625204727451.94,-0.01822543852549611
2407,Before Lockdown,419183176724707.4,0.04430267141168186
24070,Before Lockdown,21348552110922.297,-0.08097986896907165
24071,Before Lockdown,33294354584391.54,-0.0772180031379721
24073,Before Lockdown,73208580705842.16,-0.06464857017149346
24074,Before Lockdown,137037798319203.47,-0.04454804086014716
24075,Before Lockdown,25999503099140.293,-0.07951523286416755
24076,Before Lockdown,201584061968421.0,-0.02422170579087009
24077,Before Lockdown,142790059953846.56,-0.04273658980501981
24079,Before Lockdown,103286656421249.22,-0.05517665017697553
2408,Before Lockdown,243929711891103.7,-0.010886590473700384
24080,Before Lockdown,34273535918560.9,-0.07690964806415909
24081,Before Lockdown,60040600794094.45,-0.06879531324753421
24082,Before Lockdown,373795035787180.56,0.030009441893679763
24083,Before Lockdown,207469940138665.97,-0.022368177405160145
24084,Before Lockdown,354731940720905.0,0.02400626160302173
24085,Before Lockdown,221894346969324.8,-0.017825771542460844
24086,Before Lockdown,149405826036556.0,-0.04065321161185401
24087,Before Lockdown,84845835338054.0,-0.06098386948135984
24088,Before Lockdown,171534543097815.25,-0.03368463291789832
24089,Before Lockdown,760241079251822.2,0.1517055916250971
2409,Before Lockdown,50830085095164.375,-0.07169580690390961
24090,Before Lockdown,53697042415233.16,-0.07079297021248261
24091,Before Lockdown,221828753403858.2,-0.017846427684500437
24094,Before Lockdown,116586122042281.52,-0.05098850079121771
24095,Before Lockdown,101909789055521.53,-0.055610240997566326
24096,Before Lockdown,66847756051329.516,-0.06665166447834898
24097,Before Lockdown,55782741418800.484,-0.07013616043909952
24098,Before Lockdown,343936326820852.4,0.020606602924038306
2410,Before Lockdown,310262415723714.1,0.010002314443867278
24100,Before Lockdown,55681344905136.43,-0.07016809132704051
24101,Before Lockdown,37995104393167.45,-0.07573768483156651
24102,Before Lockdown,188891422771414.7,-0.028218758798212024
24104,Before Lockdown,59473545813601.08,-0.06897388515680615
24105,Before Lockdown,49213831136544.41,-0.07220478322047062
24106,Before Lockdown,212980958309406.94,-0.020632696595300547
24107,Before Lockdown,71401580912233.38,-0.06521761446931088
24108,Before Lockdown,117316739081243.06,-0.05075842137373254
24109,Before Lockdown,56120705279431.95,-0.07002973186703168
2411,Before Lockdown,110956204939114.52,-0.0527614241950128
24110,Before Lockdown,10767063459136.564,-0.08431209722997979
24111,Before Lockdown,12155346333309.547,-0.08387491153903512
24113,Before Lockdown,178874997072972.53,-0.03137304246131482
24114,Before Lockdown,190444275108715.8,-0.02772974835614168
24115,Before Lockdown,64303456200810.68,-0.06745289275020394
24116,Before Lockdown,77601508603404.9,-0.06326518840262298
24117,Before Lockdown,92814064326139.38,-0.05847458570312656
24119,Before Lockdown,33711883204223.816,-0.07708651873983799
2412,Before Lockdown,51542054539976.31,-0.07147159982086322
24120,Before Lockdown,157118387082478.66,-0.03822444050724525
24121,Before Lockdown,209790175965725.0,-0.02163750938203725
24122,Before Lockdown,346231263565439.1,0.02132930398519929
24123,Before Lockdown,27604694128019.164,-0.07900974038701182
24124,Before Lockdown,31320663334644.156,-0.07783954042607433
24126,Before Lockdown,254619558269926.7,-0.007520239161470889
24127,Before Lockdown,492014159127782.7,0.06723795640036573
24128,Before Lockdown,314644360429872.9,0.011382237483820147
24129,Before Lockdown,51696038465201.65,-0.07142310857315254
2413,Before Lockdown,120608804220069.38,-0.049721713510279306
24130,Before Lockdown,178422159500993.7,-0.03151564604050916
24131,Before Lockdown,140249064171011.28,-0.04353677758927673
24132,Before Lockdown,367908145423260.9,0.028155594756943434
24133,Before Lockdown,30696720651312.234,-0.07803602690458455
24134,Before Lockdown,114551768896695.7,-0.051629141183838115
24135,Before Lockdown,142773405829017.06,-0.042741834373836524
24136,Before Lockdown,107204754120514.69,-0.05394279770950743
24137,Before Lockdown,56777514229422.56,-0.06982289543624207
24138,Before Lockdown,305503220211876.44,0.008503590936654865
24139,Before Lockdown,85835231105219.47,-0.060672297769187256
2414,Before Lockdown,267745458092098.47,-0.0033867475728456466
24140,Before Lockdown,344531279535096.25,0.020793960139412048
24141,Before Lockdown,16999689284661.656,-0.08234937415774216
24142,Before Lockdown,129019510282886.78,-0.04707308878846554
24143,Before Lockdown,132331587223538.16,-0.046030078986429974
24144,Before Lockdown,75609397165356.16,-0.06389252641253751
24145,Before Lockdown,354031159245193.5,0.02378557773566317
24146,Before Lockdown,106039486344674.05,-0.05430975346988869
24147,Before Lockdown,44518883790078.77,-0.07368327426707097
24148,Before Lockdown,229463519853499.8,-0.01544215496200069
2415,Before Lockdown,229446927616861.84,-0.015447380041538757
24150,Before Lockdown,82712384910391.02,-0.061655716708366545
24151,Before Lockdown,100139407343217.9,-0.05616775385501645
24152,Before Lockdown,238353407252476.56,-0.012642630717161835
24153,Before Lockdown,120597063621548.53,-0.04972541075510738
24154,Before Lockdown,304170923414563.7,0.008084035882917343
24155,Before Lockdown,49015375493185.125,-0.07226727910598357
24156,Before Lockdown,39277010053983.89,-0.07533399850619585
24157,Before Lockdown,93903148825323.81,-0.05813162090241424
24158,Before Lockdown,52713526623135.73,-0.07110269025522191
