insee,Description,norm_km2_total_traffic,norm_total_traffic_period
19034,Nov. Lockdown,122769474523312.53,-0.0609377976898793
19035,Nov. Lockdown,127105948641842.73,-0.059163275780549224
19036,Nov. Lockdown,13610792414557.469,-0.10560645422996162
19037,Nov. Lockdown,46889350966584.59,-0.09198858643060044
19038,Nov. Lockdown,114343197825445.75,-0.06438590142709474
19039,Nov. Lockdown,42621534803375.63,-0.09373501292355371
19040,Nov. Lockdown,56140822850612.05,-0.08820280583949612
19041,Nov. Lockdown,221024792831218.9,-0.02073088989339612
19042,Nov. Lockdown,147976086572633.0,-0.05062303871314106
19043,Nov. Lockdown,449834084586352.7,0.07289980872942849
19044,Nov. Lockdown,330434723154237.06,0.024040579542302203
19045,Nov. Lockdown,52486379522786.97,-0.08969823497717277
19046,Nov. Lockdown,551599224554483.9,0.1145429652532582
19047,Nov. Lockdown,73863270752954.75,-0.08095063017095391
19048,Nov. Lockdown,284579391947404.4,0.005276189934071081
19049,Nov. Lockdown,91192106861710.62,-0.07385952377952461
19050,Nov. Lockdown,306771466509235.3,0.014357374658587078
19051,Nov. Lockdown,27301908169282.508,-0.10000393379380411
19052,Nov. Lockdown,93536050478028.22,-0.07290036221469098
19053,Nov. Lockdown,160262827610207.0,-0.04559520029660975
19054,Nov. Lockdown,99356805566595.34,-0.07051845997079895
19055,Nov. Lockdown,105675900198157.62,-0.06793263296841437
19056,Nov. Lockdown,67225144365515.78,-0.08366700766784187
19057,Nov. Lockdown,123006298351496.95,-0.06084088737512177
19058,Nov. Lockdown,68793776894820.44,-0.0830251099613516
19059,Nov. Lockdown,156892458231304.28,-0.04697438397024025
19060,Nov. Lockdown,66054615363472.41,-0.08414599804178563
19061,Nov. Lockdown,167804341136771.88,-0.04250914913693298
19062,Nov. Lockdown,35426693498260.7,-0.09667920287629042
19063,Nov. Lockdown,245782016711434.22,-0.010600024358674116
19064,Nov. Lockdown,91692555527116.39,-0.07365473595029193
19065,Nov. Lockdown,126947968970245.23,-0.05922792239916517
19066,Nov. Lockdown,232342711272328.12,-0.016099501882583706
19067,Nov. Lockdown,389773423931299.2,0.04832247808981788
19068,Nov. Lockdown,175112952118583.2,-0.039518403669647616
19069,Nov. Lockdown,18130919683972.992,-0.10375677989701373
19070,Nov. Lockdown,161750099092072.25,-0.04498659621929862
19071,Nov. Lockdown,97555110452513.78,-0.0712557288594126
19072,Nov. Lockdown,270995343981838.78,-0.00028251745663666054
19073,Nov. Lockdown,269789292920526.53,-0.0007760437578600958
19074,Nov. Lockdown,455852829476.24054,-0.1109895668397867
19075,Nov. Lockdown,141955062265470.94,-0.053086892816181196
19076,Nov. Lockdown,126876732354223.31,-0.059257073025324174
19077,Nov. Lockdown,81941177174099.78,-0.07764508249926658
19078,Nov. Lockdown,204100431770764.88,-0.02765648167194628
19079,Nov. Lockdown,15014094884422.785,-0.10503221098299928
19080,Nov. Lockdown,22786926117576.86,-0.1018515026601206
19081,Nov. Lockdown,46328944936671.86,-0.09221790932081474
19082,Nov. Lockdown,207025120858244.7,-0.026459674145404292
19083,Nov. Lockdown,17379137800553.195,-0.1040644154061167
19084,Nov. Lockdown,65314206054350.36,-0.08444897979723869
19085,Nov. Lockdown,126349815664427.62,-0.05947269179413883
19086,Nov. Lockdown,11664332914375.46,-0.10640296193052351
19087,Nov. Lockdown,82426848404356.38,-0.07744634172155988
19088,Nov. Lockdown,28123290939170.523,-0.09966781701291887
19089,Nov. Lockdown,23316088512335.836,-0.10163496492982933
19090,Nov. Lockdown,33451942490623.17,-0.09748728770113703
19091,Nov. Lockdown,45424394360171.31,-0.09258805907202354
19092,Nov. Lockdown,343828837691348.0,0.029521564566660115
19093,Nov. Lockdown,201066618368434.78,-0.028897943791655334
19094,Nov. Lockdown,44192092605295.45,-0.09309232737921554
19095,Nov. Lockdown,14896195283473.715,-0.10508045649750411
19096,Nov. Lockdown,71104092140202.16,-0.08207970941050531
19097,Nov. Lockdown,183254519582768.9,-0.03618680536037806
19098,Nov. Lockdown,67345085887022.41,-0.0836179265821639
19099,Nov. Lockdown,128346405058570.0,-0.0586556705167139
19100,Nov. Lockdown,131573077977043.53,-0.05733528865080899
19101,Nov. Lockdown,853943608236110.9,0.23826484582746746
19102,Nov. Lockdown,50250985480022.37,-0.09061297713784228
19103,Nov. Lockdown,41843948233958.2,-0.09405320792855462
19104,Nov. Lockdown,102908347016407.62,-0.06906513915247435
19105,Nov. Lockdown,183267562733252.44,-0.03618146799281468
19106,Nov. Lockdown,276353781454591.2,0.0019102005062223526
19107,Nov. Lockdown,533813603172953.75,0.10726493846238881
19108,Nov. Lockdown,22791205148681.773,-0.1018497516443786
19109,Nov. Lockdown,361216867713854.0,0.036636893608560164
19110,Nov. Lockdown,101300496288691.88,-0.06972308527766209
19111,Nov. Lockdown,52112347892155.78,-0.0898512918858953
19112,Nov. Lockdown,68298070277347.19,-0.08322795730443786
19113,Nov. Lockdown,66260841633112.11,-0.08406160850693488
19114,Nov. Lockdown,445119045396616.0,0.0709703747891255
19115,Nov. Lockdown,31596339051261.297,-0.09824661633268711
19116,Nov. Lockdown,540053653632716.2,0.10981841992071392
19117,Nov. Lockdown,235576262087424.88,-0.014776305523172224
19118,Nov. Lockdown,20170078957900.42,-0.10292233866450748
19119,Nov. Lockdown,91977194262254.3,-0.07353825937094652
19120,Nov. Lockdown,166647306169230.38,-0.042982617637757174
19121,Nov. Lockdown,37936867673192.125,-0.09565201836004567
19122,Nov. Lockdown,24448348564304.625,-0.10117163453413017
19123,Nov. Lockdown,272066601881877.75,0.00015585034222532853
19124,Nov. Lockdown,162087689396925.53,-0.044848451409491105
19125,Nov. Lockdown,10186521444289.498,-0.1070076948909535
19126,Nov. Lockdown,238782113912494.62,-0.013464443824899199
19127,Nov. Lockdown,118360893509391.53,-0.06274182635105137
19128,Nov. Lockdown,54227410062684.734,-0.08898579054572565
19129,Nov. Lockdown,57498612430147.49,-0.08764718685243704
19130,Nov. Lockdown,66333968435918.44,-0.08403168440034686
19131,Nov. Lockdown,30449330566028.6,-0.0987159819120954
19132,Nov. Lockdown,131888336273524.28,-0.05720628228782561
19133,Nov. Lockdown,63542887479685.734,-0.08517381834884315
19134,Nov. Lockdown,30245441074216.46,-0.0987994152176827
19135,Nov. Lockdown,158913639843560.94,-0.046147299349036476
19136,Nov. Lockdown,22489070799175.83,-0.10197338757719059
19137,Nov. Lockdown,61883241608834.695,-0.08585295948494949
19138,Nov. Lockdown,77057234498749.66,-0.07964363317533019
19139,Nov. Lockdown,19093548844240.49,-0.10336286389780246
19140,Nov. Lockdown,68670540430208.14,-0.08307553936563386
19141,Nov. Lockdown,88415567946311.94,-0.07499570700184081
19142,Nov. Lockdown,34583165268352.613,-0.09702438176683517
19143,Nov. Lockdown,228254175366455.62,-0.01777256537696759
19144,Nov. Lockdown,154894693116665.2,-0.04779188636244268
19145,Nov. Lockdown,124125189395101.66,-0.060383027690788474
19146,Nov. Lockdown,140613941455046.67,-0.053635690801850475
19147,Nov. Lockdown,54235266594786.7,-0.0889825755862989
19148,Nov. Lockdown,27371978441396.85,-0.09997526044544298
19149,Nov. Lockdown,45416112908665.91,-0.09259144791206633
19150,Nov. Lockdown,138263094447330.3,-0.05459767729286859
19151,Nov. Lockdown,100700182349253.53,-0.06996873882219902
19152,Nov. Lockdown,187770963023374.72,-0.03433863848135573
19153,Nov. Lockdown,277933644054722.44,0.0025566936527361113
19154,Nov. Lockdown,125709965963298.28,-0.059734523706954944
19155,Nov. Lockdown,204080549615246.3,-0.027664617618249208
19156,Nov. Lockdown,528411631938507.1,0.10505440611581382
19157,Nov. Lockdown,93163834276314.56,-0.0730526762345363
19158,Nov. Lockdown,46919416805997.336,-0.09197628323466245
19159,Nov. Lockdown,68192830696495.59,-0.08327102223157576
19160,Nov. Lockdown,7030205242553.833,-0.10829928619293314
19161,Nov. Lockdown,16775505105714.8,-0.1043114270134503
19162,Nov. Lockdown,55624860982444.89,-0.08841394180258862
19163,Nov. Lockdown,114046264183744.78,-0.0645074091862588
19164,Nov. Lockdown,7372153276941.09,-0.10815935816332041
19165,Nov. Lockdown,2242613928603.59,-0.11025840907648042
19166,Nov. Lockdown,44268098408764.82,-0.09306122516119092
19167,Nov. Lockdown,34605681299344.86,-0.09701516801639765
19168,Nov. Lockdown,42549117780291.305,-0.09376464658227254
19169,Nov. Lockdown,51542766033389.766,-0.09008436960293235
19170,Nov. Lockdown,71591122742348.38,-0.08188041236631688
19171,Nov. Lockdown,110271070417534.94,-0.06605225042524589
19172,Nov. Lockdown,2103026827923.6182,-0.11031552929941868
19173,Nov. Lockdown,11040066244602.418,-0.10665841713502783
19174,Nov. Lockdown,112915814246847.1,-0.06496999886755168
19175,Nov. Lockdown,68591402604848.14,-0.08310792323352274
19176,Nov. Lockdown,109721966697367.28,-0.06627694831465988
19177,Nov. Lockdown,192925965069905.8,-0.032229168016601466
19178,Nov. Lockdown,114730750213341.31,-0.06422731171007207
19179,Nov. Lockdown,261465401552414.3,-0.0041822505516423665
19180,Nov. Lockdown,72165546041026.22,-0.08164535349109432
19181,Nov. Lockdown,29558902905986.645,-0.09908035244636564
19182,Nov. Lockdown,153423189239267.5,-0.04839403820256282
19184,Nov. Lockdown,336110238095985.6,0.026363048288933752
19185,Nov. Lockdown,736974619529467.4,0.1904001457280993
19186,Nov. Lockdown,22995835339734.867,-0.10176601523839326
19187,Nov. Lockdown,279069023763308.56,0.0030213006383250727
19188,Nov. Lockdown,186377061098175.06,-0.03490903494588312
19189,Nov. Lockdown,42769221638622.6,-0.09367457822068175
19190,Nov. Lockdown,60030210068164.99,-0.08661123567378849
19191,Nov. Lockdown,18236133747714.8,-0.10371372541169312
19192,Nov. Lockdown,28722859197685.914,-0.0994224686073264
19193,Nov. Lockdown,14681595069132.803,-0.10516827272139614
19194,Nov. Lockdown,104946264064782.69,-0.0682312062491772
19195,Nov. Lockdown,167866554920675.8,-0.042483690730037826
19196,Nov. Lockdown,489874661717024.6,0.08928475175883145
19198,Nov. Lockdown,136641240184179.23,-0.05526135378326983
19199,Nov. Lockdown,13962842724472.703,-0.10546239226370625
19200,Nov. Lockdown,165830126612480.12,-0.043317014428254204
19201,Nov. Lockdown,68721282954858.28,-0.08305477509510781
19202,Nov. Lockdown,131847885625695.78,-0.05722283503525503
19203,Nov. Lockdown,170659185766155.94,-0.04134092255374462
19204,Nov. Lockdown,36164062487850.51,-0.0963774652453205
19205,Nov. Lockdown,81687585211519.84,-0.07774885447652921
19206,Nov. Lockdown,259169055517825.56,-0.005121934783209302
19207,Nov. Lockdown,136448573636121.38,-0.05534019456529196
19208,Nov. Lockdown,144618636901742.62,-0.051996935532912084
19209,Nov. Lockdown,20272794639708.188,-0.10288030653821835
19210,Nov. Lockdown,121433032669164.47,-0.06148468100704187
19211,Nov. Lockdown,215757660800087.3,-0.02288624489681653
19212,Nov. Lockdown,157736832072822.8,-0.046628859048267995
19213,Nov. Lockdown,86434340001675.9,-0.07580644224412222
19214,Nov. Lockdown,15853731035104.666,-0.10468862476421295
19215,Nov. Lockdown,15937358662263.213,-0.10465440363143044
19216,Nov. Lockdown,29560517845683.28,-0.09907969159937438
19217,Nov. Lockdown,136530548062176.66,-0.05530664993639212
19219,Nov. Lockdown,140205026597657.72,-0.05380302222218263
19220,Nov. Lockdown,112638434622154.11,-0.0650835049574684
19221,Nov. Lockdown,114297030466698.1,-0.0644047935010134
19222,Nov. Lockdown,66782238332796.53,-0.08384824856479
19223,Nov. Lockdown,111133095005832.16,-0.0656995026683117
19225,Nov. Lockdown,24435673225450.227,-0.10117682139006208
19226,Nov. Lockdown,27241559807569.617,-0.10002862885415142
19227,Nov. Lockdown,89039418553283.56,-0.07474042205375603
19228,Nov. Lockdown,144023946843194.25,-0.05224028773779335
19229,Nov. Lockdown,108497665293664.4,-0.0667779428104441
19230,Nov. Lockdown,85221019969179.5,-0.07630294306987226
19231,Nov. Lockdown,55787297500959.766,-0.08834747140449534
19232,Nov. Lockdown,401090968277356.5,0.05295371301776904
19233,Nov. Lockdown,220382667113012.25,-0.020993653171662432
19234,Nov. Lockdown,156349463090318.38,-0.047196582177355534
19235,Nov. Lockdown,120243203340741.1,-0.06197156923788098
19236,Nov. Lockdown,105418111635703.0,-0.06803812222986197
19237,Nov. Lockdown,9082644399896.002,-0.10745941071974455
19238,Nov. Lockdown,40749838859672.49,-0.09450092674407275
19239,Nov. Lockdown,53407822981076.87,-0.08932117251576956
19240,Nov. Lockdown,138857173220235.9,-0.05435457523124572
19241,Nov. Lockdown,4883834148693.447,-0.10917759940950064
19242,Nov. Lockdown,533906740553677.9,0.10730305106681239
19243,Nov. Lockdown,76066896907503.69,-0.08004888769899716
19244,Nov. Lockdown,39451062492214.734,-0.09503239702531475
19245,Nov. Lockdown,55054218237362.875,-0.08864745364328455
19246,Nov. Lockdown,182963737385772.0,-0.03630579589630891
19247,Nov. Lockdown,46419846792977.87,-0.09218071151190253
19248,Nov. Lockdown,68424469508508.47,-0.08317623366931694
19249,Nov. Lockdown,34867594781786.84,-0.09690799080278159
19250,Nov. Lockdown,27930161091007.0,-0.0997468473812652
19251,Nov. Lockdown,44937893827005.14,-0.09278713920749931
19252,Nov. Lockdown,42160898969831.305,-0.09392350900504859
19253,Nov. Lockdown,162114556739323.88,-0.04483745706560061
19254,Nov. Lockdown,192366339187925.2,-0.032458171663679466
19255,Nov. Lockdown,73114383209160.81,-0.08125708129178687
19256,Nov. Lockdown,59291802627338.6,-0.08691339824779294
19257,Nov. Lockdown,178643351246489.66,-0.03807373446837652
19258,Nov. Lockdown,44515211043805.3,-0.09296010457959264
19259,Nov. Lockdown,44389383021628.34,-0.09301159447116299
19260,Nov. Lockdown,130344378120828.38,-0.05783808303058578
19261,Nov. Lockdown,32762461755792.273,-0.09776942905297638
19262,Nov. Lockdown,23100318677618.61,-0.10172325977227797
19263,Nov. Lockdown,47215028926712.34,-0.09185531625307002
19264,Nov. Lockdown,66759822456950.95,-0.08385742133089388
19265,Nov. Lockdown,8523721536638.617,-0.10768812668561129
19266,Nov. Lockdown,106410468919729.44,-0.06763204123081636
19268,Nov. Lockdown,26977315457116.043,-0.10013675987868421
19269,Nov. Lockdown,13928572899296.168,-0.10547641576619755
19270,Nov. Lockdown,97098221294392.78,-0.07144269176961576
19271,Nov. Lockdown,62951461473248.89,-0.08541583487597637
19272,Nov. Lockdown,279820630979748.66,0.0033288646722217144
19273,Nov. Lockdown,117663896668576.66,-0.06302704335706893
19274,Nov. Lockdown,396035315651011.44,0.050884897176559286
19275,Nov. Lockdown,95296127731414.25,-0.07218012370689018
19276,Nov. Lockdown,88710471863215.4,-0.07487502982324167
19277,Nov. Lockdown,179773997023398.12,-0.037611064647693815
19278,Nov. Lockdown,154583581152694.62,-0.04791919601107206
19279,Nov. Lockdown,294025791022945.75,0.009141736381631809
19280,Nov. Lockdown,224660230141958.7,-0.019243238178760665
19281,Nov. Lockdown,62930788527884.414,-0.08542429442017678
19283,Nov. Lockdown,98702918017642.56,-0.07078603628974815
19284,Nov. Lockdown,11171471854292.477,-0.10660464484744343
19285,Nov. Lockdown,66192099327614.47,-0.08408973844011775
19286,Nov. Lockdown,335686182170190.5,0.02618952101526937
19287,Nov. Lockdown,22268569069367.766,-0.10206361875115691
19288,Nov. Lockdown,114096420035679.4,-0.064486884987173
19289,Nov. Lockdown,116986597032252.53,-0.0633042001003094
2001,Nov. Lockdown,227029429072214.75,-0.0182737419257251
2002,Nov. Lockdown,272808827360771.38,0.0004595752897193431
2003,Nov. Lockdown,148291118241866.75,-0.05049412508794512
2004,Nov. Lockdown,96207450016923.05,-0.07180720291504553
2005,Nov. Lockdown,167733820700352.56,-0.04253800669633749
2006,Nov. Lockdown,82103351074246.17,-0.07757871956683224
2007,Nov. Lockdown,120489171057193.28,-0.06187091716665861
2008,Nov. Lockdown,99690518541404.83,-0.0703819017972596
2009,Nov. Lockdown,190116662815789.3,-0.033378758274400525
2010,Nov. Lockdown,217790843015514.8,-0.02205424952723291
2011,Nov. Lockdown,98745493182505.05,-0.07076861417196842
2012,Nov. Lockdown,253570162547402.53,-0.0074130491707148
2013,Nov. Lockdown,81299012846824.66,-0.07790786157669045
2014,Nov. Lockdown,196793121418794.7,-0.030646694910493294
2015,Nov. Lockdown,301405187643129.0,0.012161447931205126
2016,Nov. Lockdown,618248753823479.5,0.14181651669196826
2017,Nov. Lockdown,196669057201899.8,-0.030697463038014936
2018,Nov. Lockdown,184577801506451.88,-0.035645307198135655
2019,Nov. Lockdown,141311608800019.22,-0.053350199419857046
2020,Nov. Lockdown,32234419002095.883,-0.09798550861666921
2021,Nov. Lockdown,31214445372698.86,-0.09840289045796044
2022,Nov. Lockdown,49379618861517.86,-0.09096954773259984
2023,Nov. Lockdown,44801638191120.59,-0.09284289616684875
2024,Nov. Lockdown,77634451276651.31,-0.07940743118476773
2025,Nov. Lockdown,224071655682495.78,-0.019484087828739213
2027,Nov. Lockdown,417299006673641.0,0.05958617949982848
2028,Nov. Lockdown,281897009614054.8,0.004178536381986227
2029,Nov. Lockdown,98038024132261.31,-0.07105811649471167
2030,Nov. Lockdown,447016160854645.94,0.07174669049003506
2031,Nov. Lockdown,23062757708425.574,-0.10173863003875412
2032,Nov. Lockdown,481588752967165.9,0.08589408777388931
2033,Nov. Lockdown,44621264083182.25,-0.0929167067783418
2034,Nov. Lockdown,77278222613370.98,-0.07955320296858194
2035,Nov. Lockdown,115982543521797.77,-0.06371506729419588
2036,Nov. Lockdown,406478735501050.5,0.05515843296293406
2037,Nov. Lockdown,67188790365579.766,-0.08368188403228334
2038,Nov. Lockdown,70943922592131.38,-0.08214525214510728
2039,Nov. Lockdown,80918128502866.5,-0.07806372267370161
2040,Nov. Lockdown,80116670136272.67,-0.07839168622013658
2041,Nov. Lockdown,294881826021162.75,0.009492033147614641
2042,Nov. Lockdown,510172786769213.9,0.09759091631531212
2043,Nov. Lockdown,687798848761116.5,0.17027700415007263
2044,Nov. Lockdown,104763944232346.22,-0.06830581306760174
2046,Nov. Lockdown,180199002140538.62,-0.0374371489568978
2047,Nov. Lockdown,162487561898134.7,-0.04468482019783412
2048,Nov. Lockdown,58196078077219.17,-0.08736177800693164
2049,Nov. Lockdown,91695437972598.62,-0.07365355642920615
2050,Nov. Lockdown,224394148045274.4,-0.01935212122460409
2051,Nov. Lockdown,202047942897922.56,-0.028496377489138275
2052,Nov. Lockdown,176725172457874.38,-0.03885866946242273
2053,Nov. Lockdown,95895646460688.97,-0.07193479556908215
2054,Nov. Lockdown,106573008995599.7,-0.06756552845617683
2055,Nov. Lockdown,45459116264432.13,-0.09257385057494497
2056,Nov. Lockdown,167589866849764.12,-0.042596913830294555
2057,Nov. Lockdown,78214907020277.66,-0.07916990378201903
2058,Nov. Lockdown,71960946110370.28,-0.08172907751426903
2059,Nov. Lockdown,334280149865486.94,0.025614160696788332
2060,Nov. Lockdown,309922580992294.5,0.015646837373261613
2061,Nov. Lockdown,174002246191137.9,-0.03997291393517699
2062,Nov. Lockdown,48188432021403.29,-0.09145699146871175
2063,Nov. Lockdown,201027924791358.38,-0.02891377753086273
2064,Nov. Lockdown,1162851336816610.2,0.36467250268055984
2065,Nov. Lockdown,96887502614620.47,-0.0715289196367125
2066,Nov. Lockdown,126809076110770.22,-0.05928475853272694
2067,Nov. Lockdown,423405162135555.44,0.06208486999186702
2068,Nov. Lockdown,163624018167473.12,-0.044219772674474266
2069,Nov. Lockdown,35011900399677.086,-0.09684893972266757
2070,Nov. Lockdown,87829608621481.62,-0.07523548651659555
2071,Nov. Lockdown,157086567288106.8,-0.0468949529014317
2072,Nov. Lockdown,181157296013205.7,-0.0370450069940626
2073,Nov. Lockdown,81243478950298.7,-0.07793058651713798
2074,Nov. Lockdown,137383094986166.47,-0.054957780519902986
2075,Nov. Lockdown,577076251080532.0,0.12496838012241898
2076,Nov. Lockdown,374577156550298.5,0.042104036869934976
2077,Nov. Lockdown,171687552303428.25,-0.04092010626352077
2078,Nov. Lockdown,164566128237180.66,-0.0438342532607753
2079,Nov. Lockdown,42785999574131.08,-0.09366771254747827
2080,Nov. Lockdown,574699337698228.0,0.1239957270503172
2081,Nov. Lockdown,436958092901930.44,0.06763084396131791
2082,Nov. Lockdown,40745871257208.01,-0.09450255032057946
2083,Nov. Lockdown,56648077213881.66,-0.08799523306110024
2084,Nov. Lockdown,236628323022909.28,-0.014345793284671853
2085,Nov. Lockdown,60554141557685.19,-0.08639683847419062
2086,Nov. Lockdown,324709495264751.94,0.021697767836731052
2087,Nov. Lockdown,794840689603062.8,0.21407943132873092
2088,Nov. Lockdown,331781026186561.0,0.024591498137030512
2089,Nov. Lockdown,483340843784145.6,0.08661105816432263
2090,Nov. Lockdown,114353758725392.56,-0.06438157981745851
2091,Nov. Lockdown,242370654695387.53,-0.011995982566348836
2093,Nov. Lockdown,40676511213009.74,-0.09453093303766659
2094,Nov. Lockdown,127974084368506.53,-0.058808027294076255
2095,Nov. Lockdown,103881370641594.73,-0.06866696965024853
2096,Nov. Lockdown,28133678544357.023,-0.09966356631696519
2097,Nov. Lockdown,131251794191623.81,-0.057466760694860536
2098,Nov. Lockdown,650285006717999.0,0.15492602250251647
2099,Nov. Lockdown,214266380817462.8,-0.023496489286562703
2100,Nov. Lockdown,87441440248035.7,-0.0753943283001186
21001,Nov. Lockdown,454566012119949.7,0.07483615352296691
21002,Nov. Lockdown,3578736161851.126,-0.10971165655089532
21003,Nov. Lockdown,312540214055503.7,0.016717994976025274
21004,Nov. Lockdown,16578828541009.773,-0.10439190872822163
21005,Nov. Lockdown,130023980497528.86,-0.05796919244959805
21006,Nov. Lockdown,50263290037840.734,-0.09060794200864825
21007,Nov. Lockdown,79647514851418.22,-0.07858366853320856
21008,Nov. Lockdown,109642077372488.48,-0.06630963970251187
21009,Nov. Lockdown,16109220893600.318,-0.10458407615187952
2101,Nov. Lockdown,107528617573659.67,-0.06717448533862078
21010,Nov. Lockdown,825476951842197.4,0.2266160491148304
21011,Nov. Lockdown,34107342876403.285,-0.09721909231655479
21012,Nov. Lockdown,19488846885823.742,-0.10320110459373852
21013,Nov. Lockdown,93674265024139.31,-0.07284380365269837
21014,Nov. Lockdown,56875632079038.22,-0.0879021156844579
21015,Nov. Lockdown,66082438188304.03,-0.08413461270639709
21016,Nov. Lockdown,115426922838027.14,-0.06394243198026994
21017,Nov. Lockdown,82125234364903.94,-0.07756976473909453
21018,Nov. Lockdown,168248629738767.0,-0.042327342480936336
2102,Nov. Lockdown,58091261714500.84,-0.08740466974962766
21020,Nov. Lockdown,43529997939158.125,-0.09336326211997434
21021,Nov. Lockdown,80356784767437.12,-0.0782934292809492
21022,Nov. Lockdown,49751414810558.68,-0.09081740568370489
21023,Nov. Lockdown,70083964480945.79,-0.08249715428211857
21024,Nov. Lockdown,8738112332550.961,-0.10760039615751255
21025,Nov. Lockdown,46871865061472.25,-0.09199574181095743
21026,Nov. Lockdown,22640717548977.227,-0.10191133244376976
21027,Nov. Lockdown,475235432775172.8,0.08329425538252201
21028,Nov. Lockdown,318428572292318.2,0.019127561000312553
21029,Nov. Lockdown,261648065061749.7,-0.004107503097722221
2103,Nov. Lockdown,98771020552750.03,-0.07075816815602341
21030,Nov. Lockdown,55337184930019.484,-0.08853166127787317
21031,Nov. Lockdown,254750427810391.8,-0.006930074636392993
21032,Nov. Lockdown,52247079949947.45,-0.08979615838759566
21033,Nov. Lockdown,179299083285644.72,-0.03780540336842643
21034,Nov. Lockdown,8112856118280.117,-0.10785625629199996
21035,Nov. Lockdown,122087609570954.97,-0.0612168225990774
21036,Nov. Lockdown,113507827112116.03,-0.06472774219281772
21037,Nov. Lockdown,92015428843286.53,-0.07352261345680494
21038,Nov. Lockdown,81939652969812.25,-0.07764570621656053
21039,Nov. Lockdown,12446277543995.879,-0.10608298357040483
2104,Nov. Lockdown,271713055142528.38,1.1176024381062354e-05
21040,Nov. Lockdown,13379455193823.209,-0.10570111937851683
21041,Nov. Lockdown,6306423272313.8545,-0.10859546390059677
21042,Nov. Lockdown,41531395593257.81,-0.09418110711429444
21043,Nov. Lockdown,21897052338072.504,-0.10221564654178732
21044,Nov. Lockdown,29026214193859.22,-0.09929833317556767
21045,Nov. Lockdown,99902878361631.08,-0.07029500236159997
21046,Nov. Lockdown,6809236878613.865,-0.10838970831753542
21047,Nov. Lockdown,426287064786908.75,0.06326416894664003
21048,Nov. Lockdown,207045721095860.2,-0.026451244353830092
21049,Nov. Lockdown,31704021075367.17,-0.09820255193709893
2105,Nov. Lockdown,66260160764731.87,-0.08406188712403834
21050,Nov. Lockdown,89907285037132.12,-0.07438528374372168
21051,Nov. Lockdown,85992321019957.72,-0.07598732015229351
21052,Nov. Lockdown,41521649732603.625,-0.09418509520295436
21053,Nov. Lockdown,73948808056166.92,-0.08091562758256847
21054,Nov. Lockdown,300640699018225.6,0.011848612715948621
21055,Nov. Lockdown,63463129655913.266,-0.08520645592532954
21056,Nov. Lockdown,137249775646928.1,-0.05501233592181464
21057,Nov. Lockdown,158230429854237.62,-0.04642687465874415
21058,Nov. Lockdown,29754067026027.47,-0.09900048963675087
21059,Nov. Lockdown,416310228841314.0,0.059181563242711545
2106,Nov. Lockdown,28152479583165.598,-0.09965587277276959
21060,Nov. Lockdown,115831679420431.98,-0.06377680216125318
21061,Nov. Lockdown,20746213075155.367,-0.10268657970784432
21062,Nov. Lockdown,73991055863971.77,-0.08089833942206719
21063,Nov. Lockdown,5818786536374.326,-0.10879500897986319
21064,Nov. Lockdown,30979498219935.426,-0.0984990328212532
21065,Nov. Lockdown,64323170473245.68,-0.084854519944263
21066,Nov. Lockdown,211774871034597.88,-0.024516036175615177
21067,Nov. Lockdown,101800703633537.98,-0.06951839619884473
21068,Nov. Lockdown,4152747212211.965,-0.10947676637117297
21069,Nov. Lockdown,45568535497189.8,-0.09252907529887427
2107,Nov. Lockdown,157756698330544.88,-0.04662072960747794
21070,Nov. Lockdown,63149983622037.664,-0.0853345979325786
21071,Nov. Lockdown,16430726058189.127,-0.10445251351759842
21072,Nov. Lockdown,295583092886296.5,0.009778997483721146
21073,Nov. Lockdown,54209920722301.47,-0.08899294733182458
21074,Nov. Lockdown,132807068188898.97,-0.05683032941273137
21075,Nov. Lockdown,15524370370476.906,-0.10482340193559188
21076,Nov. Lockdown,75525667204533.94,-0.08027036347393517
21077,Nov. Lockdown,23298757151075.29,-0.10164205706953425
21078,Nov. Lockdown,106407770130035.34,-0.06763314559839932
21079,Nov. Lockdown,74572299154610.5,-0.08066048974841591
2108,Nov. Lockdown,717558323420568.0,0.1824548330382221
21080,Nov. Lockdown,19550648844406.6,-0.10317581470925007
21081,Nov. Lockdown,85028771675274.81,-0.0763816126987552
21082,Nov. Lockdown,51068248828284.78,-0.09027854605914933
21083,Nov. Lockdown,9264145962668.922,-0.10738513874419144
21084,Nov. Lockdown,17301470492601.734,-0.10409619752583686
21085,Nov. Lockdown,5054656100183.451,-0.10910769762126715
21086,Nov. Lockdown,460442865900661.6,0.07724101182645363
21087,Nov. Lockdown,28875086872427.543,-0.09936017575450362
21088,Nov. Lockdown,232231527123606.38,-0.01614499937720356
21089,Nov. Lockdown,85430592103068.75,-0.07621718437905421
2109,Nov. Lockdown,115695406917319.17,-0.06383256602281519
21090,Nov. Lockdown,12853466265128.07,-0.10591635849963742
21091,Nov. Lockdown,38148074156192.766,-0.09556559087973956
21092,Nov. Lockdown,14103231952103.67,-0.10540494380363116
21093,Nov. Lockdown,144292308144073.2,-0.052130472022304336
21094,Nov. Lockdown,46856238985452.09,-0.09200213613350998
21095,Nov. Lockdown,122353203367970.53,-0.06110813936959095
21096,Nov. Lockdown,119797833236426.22,-0.062153818453779736
21097,Nov. Lockdown,55418090761711.17,-0.08849855392683054
