insee,norm_km2_total_traffic,norm_total_traffic
13049,179387974600582.7,-0.03001081455893785
1305,245618924216980.06,-0.013003063655253956
13050,139292079792825.89,-0.04030722424504941
13051,159721633995818.6,-0.03506102483268609
13052,190887211855719.97,-0.027057872408017578
13053,186993112427563.2,-0.028057856153560483
13054,514400338489192.1,0.05601855490764639
13055,772943177714448.9,0.12241096258023243
13056,174899737283922.66,-0.031163369712087483
13057,863585784904139.1,0.1456874955798596
13058,174356802663812.47,-0.031302792396335606
13059,124294361622330.64,-0.044158557439648284
1306,510932349388498.44,0.05512799399763512
13060,220637182892493.34,-0.019418240185984904
13061,242187095058489.4,-0.013884338886994821
13062,264156696962808.75,-0.008242663525159843
13063,347467403746492.94,0.013151076966157943
13064,265379598583087.44,-0.007928628980013265
13065,167002700917914.06,-0.03319128608907319
13066,259427001948079.84,-0.009457223713815046
13067,187468582449442.5,-0.02793575801453138
13068,121028913658690.86,-0.04499710687727822
13069,234784477594195.1,-0.015785291154736536
1307,680026224730121.1,0.09855038983833861
13070,1037797617837164.4,0.19042415534633114
13071,466328865117497.9,0.043674059631431415
13072,164069060335409.75,-0.033944629179534
13073,519795964918028.25,0.05740412269434559
13074,85276309238715.12,-0.05417818300037143
13075,508916672679923.2,0.05461037908254839
13076,297943066074480.3,0.0004334939679672583
13077,394944323811642.0,0.025342894157651952
13078,68595124817463.83,-0.058461821254967954
13079,74688944243223.2,-0.05689696126963436
1308,679041686548485.2,0.09829756573955378
13080,118765150434416.67,-0.0455784290725113
13081,335743334867032.3,0.010140399265862196
13082,161144672003618.2,-0.034695596341877646
13083,386241017097864.2,0.02310793190082746
13084,187754370327811.75,-0.027862369227646264
13085,274451780485402.38,-0.005598941562859264
13086,313846227627777.75,0.004517340143299178
13087,146820593139495.53,-0.038373942593241166
13088,176520890958555.4,-0.030747066185798932
13089,306818500581557.75,0.0027126577144124886
1309,134746381511817.36,-0.041474535064152565
13090,99626997356805.3,-0.05049300363600207
13091,147676071589559.3,-0.03815426033794474
13092,87156310522554.19,-0.05369540880312174
13093,274364509536015.53,-0.005621352272306981
13094,75440130558121.33,-0.0567040606725564
13095,83841648916981.05,-0.054546596038758714
13096,23484818702097.703,-0.0700459047392417
13097,69887454065019.36,-0.05812995806932327
13098,204264303949400.25,-0.023622707255431183
13099,103632632076855.8,-0.0494643782286306
1310,100919004508107.5,-0.05016122316293929
13100,100682342220736.14,-0.05022199676282305
13101,537085532512830.94,0.061843990468972924
13102,1005698755056664.5,0.18218134038407804
13103,276759227145587.2,-0.005006401696720239
13104,262309761952088.6,-0.008716946481686322
13105,179464963013556.4,-0.029991044349422347
13106,498451905177082.2,0.05192308318864773
13107,288682334269787.3,-0.001944612047910353
13108,109860763545137.6,-0.04786502763466438
13109,212287826658076.22,-0.0215623098673583
1311,5500388389468.753,-0.07466420951478016
13110,108889013015852.6,-0.048114567933245735
13111,42634891579687.05,-0.06512826923535944
13112,258137838068498.22,-0.009788274050024066
13113,193364935057649.3,-0.026421606443679673
13114,312410910364661.1,0.0041487584059055
13115,214299113702288.88,-0.02104582219442138
13116,314920202779796.44,0.004793131174049515
13117,459755392917527.5,0.04198602739881327
13118,418258497562129.5,0.03132984832288903
13119,537522253537937.5,0.061956138074472075
1313,993717512615252.9,0.1791046218991339
1314,98348656186183.83,-0.050821274758880125
1317,74751239818246.84,-0.05688096410171603
1318,177045554731758.25,-0.0306123353565642
1319,228240440979017.4,-0.017465764487825716
1320,219589473705007.75,-0.01968728625860598
1321,156205482987096.75,-0.03596395346110594
1322,388418226240172.56,0.023667027474302924
1323,195471896826111.44,-0.025880550017203234
1325,224564963477724.38,-0.01840960730083303
1328,145436045292798.12,-0.038729487018124835
1329,33312285914841.95,-0.06752226412504925
1330,97425947729557.23,-0.05105822131751956
1331,100316373203851.69,-0.05031597563393523
1332,519713433963169.44,0.05738292918994604
1333,127018757868949.25,-0.043458947166901275
1334,805176412626988.4,0.13068828358178233
1335,124790460004167.25,-0.04403116204896059
1336,103880908108531.34,-0.04940062228180288
1337,145621672414371.4,-0.038681818973759295
1338,97405682190292.44,-0.05106342539877977
1339,474102935035957.25,0.04567039888742548
1341,6392853289405.751,-0.07443502933849816
1342,18043377984697.188,-0.07144323738832391
1343,231612866946340.38,-0.016599743675417736
1344,401015537720469.44,0.02690194916807194
1345,743540204918346.4,0.11486043763622504
1346,169231423481824.3,-0.0326189621465667
1347,405753569172490.9,0.028118650108893868
1348,490406307106907.44,0.04985701696671916
1349,121046743551745.98,-0.04499252825683751
1350,56593021659261.03,-0.061543896659553315
1351,97508385716623.95,-0.051037051686747964
1352,144837276037616.44,-0.03888324773573341
1353,577192772798319.8,0.07214331361261855
1354,661793564656510.6,0.09386834099803726
1355,462886389054212.4,0.04279005033192171
1356,549715816330806.6,0.06508737928135042
1357,74790782469341.77,-0.05687080976203362
1358,76213971690958.75,-0.05650534244033185
1359,60796457253988.836,-0.06046447705363075
1360,128405662042217.77,-0.04310279765005379
1361,183517381419977.06,-0.028950405143536004
1362,113411220393563.36,-0.046953289451503046
1363,156618839690223.75,-0.035857805687566975
1364,54226493293589.625,-0.062151608389235
1365,386706066055904.56,0.02322735396682801
1366,119056521591808.1,-0.0455036065296649
1367,105777070210254.48,-0.048913698073620775
1368,155509497135857.28,-0.03614267887662435
1369,799344802204414.9,0.12919075745526729
1370,3432054014518308.5,0.805256293948539
1371,55959412579920.8,-0.061706604056233356
1372,184173852949336.12,-0.028781826792910407
1373,110372968065653.75,-0.047733496274369305
1374,130427124119310.16,-0.042583697083512624
1375,152385765526816.53,-0.03694483631818661
1376,455776352319454.6,0.04096423121863418
1378,264884519863488.62,-0.008055762526933853
1379,358893966020199.56,0.016085356573535332
1380,51802014628529.03,-0.06277420144347136
1381,89174752722931.66,-0.05317708372464507
1382,123081987415368.08,-0.044469888601793746
1383,88682637858000.38,-0.053303456169661007
1384,34886222307416.312,-0.06711808574231139
1385,351179047858248.4,0.014104207169808727
1386,285539756492160.3,-0.002751609083992407
1387,123335274144142.1,-0.04440484593495674
1388,75997151469406.5,-0.0565610207046539
1389,97516955380266.17,-0.051034851043311624
1390,189556342315433.12,-0.027399632533119198
1391,117213563007490.03,-0.04597686836132263
1392,182458419849916.5,-0.029222340767356577
1393,150843113749660.78,-0.037340980980296284
1396,393240983012867.9,0.024905485420838976
1397,812734705870013.6,0.1326292125504732
1398,209538656957433.12,-0.022268281829579975
1399,1733761686489071.5,0.3691439772136513
1400,234284515652476.56,-0.01591367868677889
14001,283644447214348.2,-0.003238314291590532
14002,201040732344393.5,-0.02445050306986066
14003,197923186339779.78,-0.02525107208154395
14005,152810118027266.28,-0.03683586488315803
14006,402339535504040.25,0.027241944663084848
14007,709987362421938.8,0.10624424851928449
14009,754591703969396.2,0.11769840302946198
1401,454465237279784.4,0.0406275439428222
14011,158794614094428.9,-0.03529907854710376
14012,890243711214201.1,0.15253310738093284
14013,365314295790566.3,0.017734062655606505
14014,284371055261873.1,-0.003051725261107166
14015,398925895063338.4,0.02636534019604237
14016,567411382875566.1,0.06963150539815789
14019,217487378587007.66,-0.02022709295547303
1402,268968150875164.97,-0.007007108092241063
14020,488943961893927.6,0.04948149459747024
14021,695703246615586.8,0.1025761645657719
14022,632008107558206.1,0.08621959614665879
14023,300159324237941.25,0.0010026171196163998
14024,566639154120197.4,0.06943320121577724
14025,440706802115594.4,0.037094451945012534
14026,300771377720557.7,0.001159789155233648
14027,52170704312396.53,-0.06267952391974121
1403,335904825108789.56,0.010181869089578917
14030,1638049869030491.0,0.34456569833794903
14032,506043716045268.3,0.05387261930283358
14033,505783284661285.25,0.053805741927045674
14034,370207541524209.94,0.018990621787407333
14035,65548179484418.5,-0.059244260394701306
14036,552801494323825.56,0.06587976475941175
14037,313052384084560.5,0.004313485399893927
14038,371668826521754.5,0.019365871899046608
14039,248850363137703.84,-0.012173247556549967
1404,46619669866142.55,-0.06410499964772748
14040,640186961538922.9,0.08831988176821955
14041,544319149230590.6,0.06370154425584965
14042,428387744162236.7,0.033930984257288466
14043,332352086203932.1,0.009269544886625283
14044,532290001588713.3,0.0606125239736154
14045,257308366002694.4,-0.01000127800600634
14046,314328075666766.9,0.004641076122747171
14047,890953216842888.0,0.15271530460243365
14049,822387270610197.4,0.1351079391523651
1405,249269683689509.7,-0.012065568298812987
14050,99795422607307.98,-0.05044975293941639
14053,335440150235837.94,0.010062543086612993
14054,393580653152829.2,0.024992710882097518
14055,348277929185600.6,0.013359215530519244
14057,315072965282382.75,0.0048323597613860935
14059,942248003394778.8,0.16588752933097964
1406,114009257915430.75,-0.04679971663906585
14060,737549666282593.2,0.11332209960112372
14061,33651778463496.668,-0.06743508426828108
14062,272090948224567.53,-0.006205190563518603
14063,168060663307653.8,-0.03291960704937382
14064,74274169659975.16,-0.05700347314714661
14066,398106613051219.0,0.026154952990926024
14068,500753029378467.1,0.052513999481442426
14069,1464992618970832.0,0.30012552923062713
1407,585382145528464.4,0.07424630039234062
14070,294711306054589.8,-0.0003964045872721487
14076,791739910094604.4,0.12723786214873484
14077,19483920251550.35,-0.07107331389813133
14078,124685176479859.64,-0.04405819829056753
14079,666298907521630.4,0.09502528876383942
1408,37868430658637.94,-0.06635227071060443
14080,331290748916624.7,0.00899699919141986
14082,985819694702756.2,0.17707650482522228
14083,317284892222521.7,0.005400370678229673
14084,186222017040123.16,-0.028255869293165425
14085,144105175953408.56,-0.03907124709163712
14086,267168700829239.03,-0.007469197165732979
14087,210522358002929.84,-0.022015672702843863
14088,289441944651078.3,-0.0017495481959849816
14089,357899015110304.8,0.015829858542253987
14090,211692225569381.78,-0.021715257016888072
14091,768546924670062.1,0.12128202849244486
14092,390886239771149.1,0.02430080004747132
14093,760523070023364.5,0.11922154586447703
14096,143947761123472.84,-0.03911167037156287
14097,734206105829442.5,0.1124634912971818
14098,191741114097209.47,-0.026838594914587902
1410,90774007358197.53,-0.05276640375363904
14100,220582912341941.44,-0.0194321765708705
14101,970952703987958.2,0.1732587417366788
14102,475244117236709.8,0.0459634483260721
14103,491716939634163.2,0.050193580335943636
14104,46673949962483.195,-0.06409106081153479
14106,475976357045313.06,0.04615148356244748
14107,228058697516674.12,-0.017512435229432327
1411,171734801453547.0,-0.03197610817561461
14110,856858674806771.0,0.14396000996323532
14111,277469435994332.12,-0.004824023892098584
14116,123883835407740.95,-0.044263978358986045
14117,512221111398663.5,0.05545894113594388
14118,1618476789873067.2,0.33953943710123663
14119,364079103270846.2,0.0174168718737263
1412,371823589355198.44,0.019405614160566458
14120,164963842055084.25,-0.033714854056430134
14121,299300102690447.7,0.0007819736570737709
14122,580186100330488.1,0.0729119839900648
14123,456297989734417.7,0.04109818489538377
14124,172424760472911.12,-0.03179893041803962
14125,373446948581297.25,0.01982248406058447
14126,116591928583102.6,-0.046136500731149305
14127,351584257640849.94,0.014208262858065339
1413,199039181162727.03,-0.02496449062576805
14130,311589609178590.06,0.003937852687800887
14131,570700922493912.6,0.07047624144287233
14132,178508074779752.94,-0.030236768090625754
14134,1273640142955544.8,0.25098724470170636
14135,455624736680515.2,0.040925297139700986
14136,319451144199516.5,0.005956652510707264
14137,525461400934009.1,0.05885897612885993
14138,159498687251683.44,-0.03511827635498797
1414,87684874294977.36,-0.053559676475106635
14140,70694857989058.89,-0.05792262109320779
14141,43476496248711.43,-0.0649121496922599
14143,100216366469822.2,-0.050341656824238495
14145,257856167402782.06,-0.009860605558889964
14146,495628404297065.9,0.05119802338017776
14147,365533769275003.25,0.017790422263537338
14149,939142478401283.1,0.1650900472501631
1415,268066941200082.0,-0.007238533879649767
14150,120533208061051.94,-0.045124401403100894
14159,321248331659879.25,0.0064181605644209674
1416,40986206498364.836,-0.06555164267850279
14160,328015191876259.3,0.008155853797370582
14161,296862731250835.25,0.00015606980781930431
14162,103213037504476.53,-0.04957212785337398
14163,85948993667602.31,-0.05400544126452793
14165,273902217513206.22,-0.00574006637219895
14166,566662363367797.4,0.06943916122547254
14167,630750874880970.4,0.08589674557111603
14168,246034382041722.3,-0.01289637632500838
14169,839700488998462.4,0.13955388032328542
1417,80925768080726.2,-0.055295378522100466
14171,473233053702920.6,0.04544701804940729
14172,114401853990713.25,-0.04669890008286603
14173,77517019142075.44,-0.056170726877779416
14174,87145512741389.47,-0.05369818161512921
14175,423093313353086.8,0.03257140296032157
14177,348920408552529.3,0.01352420076924477
14179,236788198403936.0,-0.015270746450033042
1418,606825378957796.0,0.07975280716671015
14180,217865219512510.94,-0.02013006544221228
14181,1513764931272222.5,0.3126499961667521
14182,261569586026978.16,-0.008907019670008318
14183,304070471135660.75,0.002006978563464102
14184,134119754661894.39,-0.04163544946194963
14185,1096865412707984.2,0.20559244671783342
1419,170406207093646.44,-0.03231728404665532
14190,154158432533242.06,-0.03648962498488874
14191,421950689237429.1,0.03227798324569866
14193,118786346602903.33,-0.04557298601068264
14194,51295448304863.87,-0.06290428494520267
14195,289083187192076.4,-0.0018416751779002899
14196,266373324582172.84,-0.007673445499225989
14197,795015919121722.4,0.12807912361054619
14198,333701924957881.0,0.009616176203558986
1420,1193422790576804.2,0.23038786094965943
14200,127703339641841.94,-0.04328315025723899
14202,1034683163603345.4,0.18962438028472456
14203,865750213463885.0,0.14624330916861514
14204,225659571520209.34,-0.018128517855013817
14205,477416095937259.75,0.04652120075029394
14206,256979456253224.0,-0.010085740256980934
14207,188722836014992.75,-0.02761367245881326
14209,365289984639766.06,0.017727819683108187
1421,25659603187385.89,-0.06948743180462111
14211,167119013368837.47,-0.033161417678552726
14214,542259258708839.2,0.06317257547183369
14215,571472758798548.9,0.07067444484602002
14216,431042510685436.44,0.03461271399233732
14218,521068245761258.0,0.05773083755781213
1422,188611600975649.03,-0.027642237017405234
14220,2460885508967065.5,0.5558654559251456
14221,470196999890605.06,0.044667375793496486
14223,30760168757106.297,-0.06817763405628512
14224,246701045587097.12,-0.012725180719600748
14225,944765802419149.0,0.166534086550528
14226,260709096091346.62,-0.009127988847788683
14227,557846043045450.7,0.06717517768306483
14228,324284348393357.1,0.007197793298686095
14229,298078646218490.9,0.0004683102182274892
1423,509148752232897.56,0.054669975860938066
14230,881864668220570.1,0.15038141429979285
14231,519311270596042.44,0.05727965580476435
14232,425832228334519.25,0.033274741565918704
14236,217930823828487.47,-0.020113218607450013
14237,1023290949460185.8,0.18669892109214922
14238,581852298188452.2,0.07333985461986306
14239,178756919245164.7,-0.030172866173078197
1424,139596805891664.78,-0.04022897222521697
14240,145030378082390.03,-0.038833660171376815
14241,401973615254647.56,0.027147978315201715
14242,3275585090075222.5,0.7650759174552434
14243,662766562460846.8,0.09411820159012943
14244,658306783942661.5,0.09297295450304681
14245,269195336180411.2,-0.006948768130289974
14246,815809303674807.1,0.13341875269591594
14248,175964306672474.06,-0.030889994030702313
14249,1070611316208607.9,0.1988505362356663
1425,100930588515834.38,-0.05015824845218811
14250,1411510176770682.8,0.2863915263221801
14251,242967015689959.03,-0.013684059472287544
14252,228001612922170.47,-0.017527094245638183
14254,759398280183320.6,0.11893270589571227
14256,345804606230968.75,0.01272407952597179
14257,279825815491635.3,-0.004218918337115595
14258,300415730055435.9,0.001068460751626235
1426,43024585342557.03,-0.06502819797734488
14260,186049898610951.44,-0.02830006837812859
14261,185080172063826.47,-0.028549088928999683
14266,436348871012229.3,0.035975358725139704
14269,597316980690290.2,0.07731110173800346
1427,573368159855895.8,0.07116117362210801
14270,324882932762005.1,0.007351506538429279
14271,642718521305015.2,0.08896997267207739
14272,86751766499835.06,-0.05379929352782872
14273,130046759376024.73,-0.04268137269957748
14274,569377666835796.5,0.07013643652167643
14275,103442768434030.81,-0.04951313418882046
14276,163020611359567.44,-0.03421386522581793
14277,262881742638799.47,-0.008570064924081596
14278,282783710754658.9,-0.003459346775420271
1428,57693890717853.3,-0.06126119941854207
14280,799370650312827.1,0.1291973951101968
14281,89626493701653.17,-0.05306107907600902
14282,403785075799645.94,0.02761315162012374
14283,164566612695760.03,-0.03381686041500035
14284,99150700180996.7,-0.05061531418370221
14285,1284212380836683.5,0.2537021384095323
14286,349557784885162.0,0.013687875576266358
14287,134004153582253.77,-0.04166513519615867
14288,160120256169737.3,-0.034958660806834706
14289,471373719459080.1,0.04496955103664232
1429,217496460482563.1,-0.020224760773642107
14290,500623281369754.44,0.05248068089209386
14291,529721867470364.25,0.05995304097321888
14293,359448791051102.9,0.016227832651190665
14294,817089280197316.5,0.1337474437683449
14297,769252021454963.4,0.1214630935466234
14298,175402395898471.97,-0.031034289688996148
14299,233101019205904.62,-0.016217594195695392
1430,91740836348387.84,-0.05251812727977212
14300,1329115657564993.2,0.265233057863014
14301,739328618045805.2,0.11377892482609207
14302,551717601268008.1,0.06560142686441935
14303,88012577041549.67,-0.05347552417597102
14304,666337651026886.2,0.09503523788717744
14305,560508506842486.3,0.06785888403654956
14306,487457280282265.06,0.049099722772202856
14307,387079062800221.06,0.023323137520468155
14308,279080827053758.38,-0.004410227352778547
14309,311471648350127.5,0.003907560982812457
1431,539103247854980.3,0.06236212889417409
14310,457905791432514.56,0.041511059706059616
14311,293760921431597.9,-0.0006404582362709631
14312,61844069961906.17,-0.06019545575644282
14316,1131062057781397.5,0.21437396086671567
14318,261079083406706.8,-0.009032978099284921
14319,857723823517054.1,0.14418217548923734
1432,178545637212084.97,-0.030227122260449078
14320,177114048417713.0,-0.030594746547164053
14322,1128988826668191.2,0.21384156629071446
14325,403336742095720.94,0.02749802194129162
14326,340124740521212.8,0.011265520623866177
14327,1023811554598631.1,0.18683260968585264
14328,1173517358285096.0,0.2252762532193106
14329,644854367477123.8,0.08951844645773506
1433,69284885873769.27,-0.058284694333239496
14332,130975634915742.69,-0.04244284246723824
14333,410921131406601.9,0.029445652239560655
14334,664978942051943.1,0.09468632874529928
14335,150156479475747.25,-0.03751730496115858
14336,525161820566418.9,0.05878204550507876
14337,242832600913256.97,-0.013718576462503806
14338,1272215314727544.0,0.2506213564919988
14339,1949406376181674.8,0.4245203712897824
1434,129155708523590.9,-0.0429101897560818
14341,1081417937330007.2,0.20162561829636114
14342,74830011800408.05,-0.056860735881245884
14343,31185078865767.508,-0.06806851943047312
14344,817718755184815.1,0.1339090895525211
14345,319445205110326.25,0.005955127384612476
14346,126042647489522.05,-0.04370960705150133
14347,107654053181010.72,-0.04843169896290328
14348,214732388628641.06,-0.020934559528509283
14349,435803486066111.6,0.03583530681037911
1435,687323319485463.9,0.10042424444314592
14352,148414273932049.2,-0.0379646939550029
14353,355234646389645.75,0.015145663014649514
14354,863218603587451.1,0.14559320539669168
14355,220478686832250.78,-0.01945894112002607
14357,84619016040066.34,-0.05434697235124217
14358,343308869940943.3,0.012083187897694005
1436,450729036459545.9,0.03966810770878361
14360,80082567595764.89,-0.0555119078621318
14362,182696621195055.28,-0.029161171945733044
14364,412057279111281.4,0.029737408846749587
14365,419984277227759.06,0.03177301923977414
14366,643167679590627.6,0.08908531409904268
14367,159619942874781.53,-0.03508713856449473
14368,188854259290326.84,-0.02757992367002532
14369,149548964701699.16,-0.03767331148087726
1437,74234439878593.75,-0.057013675540878044
14370,98723746560331.12,-0.050724953572383234
14371,33309591046059.32,-0.06752295615282837
14374,751938881508795.9,0.11701717251921094
14375,184604504516996.47,-0.028671237791371543
14377,536627434817513.3,0.061726353449775104
14378,152490993738901.12,-0.03691781428046043
14379,459923951640881.1,0.04202931237050771
14380,856231677186480.4,0.14379900035360615
14381,248468514309004.84,-0.012271304277750417
14383,1085077492491217.6,0.20256537233825017
14384,810984187060113.0,0.13217968875467317
14385,897427760135676.1,0.15437793242487385
14389,386437436071522.3,0.023158371234644707
1439,670324723214050.4,0.09605909653614816
14390,292302969142945.0,-0.0010148525262287935
14391,380116628745817.6,0.021535221979977363
14393,175734241478119.75,-0.030949073532654935
14394,147714646418688.78,-0.038144354529726886
14396,591250517342640.5,0.07575326664609032
14397,426438121834887.94,0.03343033175129453
14398,246159634802432.34,-0.012864212091119343
14399,341039830852069.94,0.01150051088886661
14400,439688464777085.0,0.03683294840490626
14401,324532881704996.7,0.007261615313621946
14402,269199748611764.94,-0.006947635041699536
14403,327109603230407.7,0.007923303513869353
14404,96777074382269.97,-0.05122484849594022
14405,129793717868103.92,-0.04274635239502102
14406,225793786364592.88,-0.0180940522063394
14407,384111770747358.9,0.022561152913787137
14408,707641302989396.8,0.10564179310131123
14409,255351735447538.22,-0.010503730187129745
1441,95014455625290.5,-0.051677479492936315
14410,269776596239251.22,-0.006799503679934512
14411,141394073300082.22,-0.03976744364127371
14412,716283135131362.0,0.10786096901941714
14419,408241808492023.4,0.02875761655555468
1442,194574339135117.44,-0.026111037994780595
14421,561156589729088.6,0.06802530822892659
14424,81624213822411.28,-0.055116021419973425
14425,183121624873169.3,-0.02905203329178985
14426,292005608062229.1,-0.0010912132491016802
14427,51244332206871.72,-0.06291741128367215
1443,78096355382294.56,-0.056021956453677205
14430,319593810071933.2,0.005993288337833001
14431,100955466504943.2,-0.05015185991866718
14435,198232790273624.6,-0.02517156745997154
14436,1078114098625435.2,0.20077721032337026
14437,794655795616838.0,0.1279866458354107
14438,902432659116859.8,0.1556631635088775
14439,323560941256422.06,0.0070120262447906055
1444,203168923378865.2,-0.02390399508229005
14445,67455783339563.53,-0.05875439800590685
14446,314714945958457.25,0.004740422328580167
14448,528854382287525.1,0.05973027545365713
14449,329949804692358.75,0.008652651941770848
1445,125231386808824.02,-0.043917934421940384
14452,228590311624434.9,-0.01737591959174259
14453,357498892759634.2,0.015727109279098057
14454,998503399107826.0,0.18033361175645035
14455,367876488034933.25,0.018392019814788697
14456,292227497368864.06,-0.0010342332710506963
14457,64372021708191.71,-0.05954629137262561
14458,170343013972716.62,-0.03233351169952495
1446,120465332937040.83,-0.045141831369127715
14460,144707547771400.66,-0.038916561255315174
14461,300424511202910.75,0.0010707157029709795
14465,144524817652832.22,-0.03896348536492274
14466,115645530211101.19,-0.046379530732378015
14467,209687125922070.6,-0.02223015579964824
14468,284523851281074.1,-0.0030124880668845767
14469,233619953118428.3,-0.01608433476380146
1447,91242332129359.5,-0.052646140476484166
14473,370042549828137.94,0.018948252809093995
14474,415248447301477.9,0.030556883638896984
14475,176746578475905.9,-0.030689110847706997
14476,93713343657149.19,-0.05201159803389214
14478,87944256956341.3,-0.053493068405635134
1448,299094794266038.25,0.0007292515602141024
14480,96049232136448.8,-0.051411754461894235
14482,506665270306312.8,0.05403223108714583
14483,416296177983651.0,0.03082593523123797
14484,269832774211196.38,-0.006785077479515352
14486,209835234882759.38,-0.022192122216790258
14487,337438005232373.8,0.010575581482099776
14488,457045679388899.1,0.0412901875689123
1449,191177061012033.9,-0.0269834407068449
14491,420059243352267.44,0.03179227013651105
14492,281476011338143.9,-0.0037951569376147966
14494,1035884796128242.2,0.18993295304080884
14495,712404447926913.9,0.10686494304985701
14496,948098051151115.6,0.1673897900654354
14497,85265709469354.75,-0.054180904964014745
14498,377827108961408.25,0.02094728563891892
14499,450127201959738.2,0.039513559852875496
1450,227702304203955.8,-0.017603955111323788
14500,631072410344103.8,0.08597931414510367
14501,258324083786671.44,-0.009740447153385647
14502,163812142572892.25,-0.03401060427626654
14504,209642052082790.78,-0.022241730518645687
14505,302162180938311.3,0.0015169399256906573
14506,181742168300102.12,-0.02940627030504517
14509,1171236485161408.8,0.22469053729412364
1451,167357359413179.75,-0.03310021169895361
14510,512470891380957.2,0.05552308328918466
14511,862041022711257.8,0.1452908089743659
14512,843126824884394.5,0.14043374491223976
14514,413905784962897.8,0.03021209518675204
14515,294057591502625.7,-0.0005642749609617104
14516,344310261719099.06,0.012340339909231121
14519,293108166207325.44,-0.0008080822597796844
1452,119960506856023.36,-0.0452714679859263
14520,184433839882706.12,-0.028715063549644527
14522,202665345431824.72,-0.024033311185010287
14524,436156257709096.4,0.03592589666700231
14527,181392130385357.1,-0.02949615815499009
14528,292548559453941.75,-0.0009517862579964434
14529,293035469898812.75,-0.000826750280002288
1453,112350211010080.61,-0.04722575094277356
14530,549530593335591.25,0.06503981501445551
14531,39010483693502.445,-0.06605899764645132
14533,511333305707915.3,0.05523095741947034
14534,657742459835354.4,0.09282803911376712
14535,371729547900902.5,0.019381464821948344
14536,891873301846410.2,0.15295157747245525
14538,467188109225530.25,0.04389470888739882
1454,351665791368010.7,0.014229200279766683
14540,835854346369236.4,0.13856621162524035
14541,387448527746942.5,0.023418014127520842
14542,401696498978847.3,0.027076816349119917
14543,321035141517546.7,0.006363414484877886
14546,311475957766135.7,0.003908667617617365
14547,339660062643376.3,0.011146193849262012
14550,494394660136164.7,0.05088120452903619
14552,97942569951970.7,-0.05092555551518687
14554,546867025333736.75,0.0643558251071245
14555,304023125611947.9,0.0019948204881476994
14556,960640588493376.4,0.170610646055767
14557,941569205171824.1,0.16571321760577046
14558,802344013172274.5,0.1299609386672897
14559,261333397931847.84,-0.008967671499880276
1456,26181169239337.69,-0.06935349645350819
14562,632808574839907.6,0.08642515183040754
14563,178338318661413.44,-0.03028036054689909
14565,222182043609254.06,-0.01902152828008996
14566,782053440004065.4,0.12475042883560772
14569,841128375717797.6,0.13992055393708364
1457,256037918277877.44,-0.010327522134544237
14570,83650643843823.31,-0.05459564511210618
14571,348085878094785.1,0.013309897845474877
14572,296993481775471.0,0.00018964583785376215
14574,294059877593499.56,-0.0005636879051463967
14575,367088250115552.25,0.018189604565372566
14576,92455087214656.53,-0.05233471150683519
14578,179362785679846.06,-0.030017282938025008
14579,123014104914516.94,-0.04448732046215332
14582,209775996600251.5,-0.022207334288468095
14586,349343205263339.44,0.013632772685878971
14587,1147441576678981.8,0.21858013304068863
14588,53606290426566.69,-0.06231087314284598
14589,320912628914820.44,0.006331953908790748
14590,364667902906090.44,0.017568072446667124
14591,148763198193448.12,-0.03787509208523511
14592,218757219103982.38,-0.01990100475463642
14593,277265604028666.16,-0.00487636684231044
14595,561968734324667.9,0.06823386258394319
14598,670906605765779.6,0.0962085208393226
14601,606987284109307.8,0.07979438353701564
14602,337547262235627.6,0.010603638091684667
14603,106310488870558.16,-0.048776719036563825
14604,586903103403783.9,0.07463687417738002
14605,94597857736858.45,-0.051784459585392954
14606,832296328618052.5,0.1376525318430009
14607,350040448310975.6,0.01381182094265628
14609,553329690884619.25,0.06601540278945953
14610,344529876739297.7,0.012396735862782737
14613,328758406469888.5,0.008346707299391009
14614,96758840055077.3,-0.05122953097288771
14619,533120831589125.75,0.06082587663988646
14620,819110314808613.2,0.1342664345639736
14621,190370805187243.53,-0.027190482857260997
14622,171779328148066.34,-0.03196467396044276
14623,431599618814484.9,0.03475577635729135
14625,496558146239098.2,0.05143677609996177
14626,297751571518735.0,0.0003843191981294188
14627,153300167806548.34,-0.03671002274100684
14630,574993309543156.1,0.07157850330290247
14635,161009430050062.6,-0.03473032574665175
14637,736801595036787.4,0.11312999893699968
14639,322843870201212.8,0.006827886262533409
14640,419460527742832.7,0.031638523194841166
14643,120440366836292.72,-0.045148242529242724
14644,114461351110359.56,-0.046683621543206065
14645,609453724143421.6,0.0804277520446702
14646,407188179776347.0,0.028487050379998054
14648,208935799936814.06,-0.022423092263321478
14649,543745215283434.44,0.06355416111148984
14650,688084942549412.9,0.10061982514113033
14651,701003679886973.0,0.10393728726269028
14652,375526333856215.6,0.02035645899214493
14654,29285769740895.195,-0.06855625177723876
14656,170324105574643.56,-0.03233836727424156
14657,746546248346484.0,0.11563237338722268
14658,34073902441377.53,-0.06732668510583736
14659,91002155165357.44,-0.05270781662638401
14660,1343362398525911.8,0.2688915441576544
14661,536032305968307.75,0.0615735275688009
14663,617461065493422.5,0.08248399414704626
14664,256988549590501.0,-0.010083405136977579
14665,631740006875885.8,0.08615074933639225
14667,354782902059857.8,0.01502965750547767
14668,354920816789021.9,0.015065073264622858
14669,111930802976765.72,-0.04733345266529058
