insee,Description,norm_km2_total_traffic,norm_total_traffic_period
57472,Curfew 6pm,135228554649986.52,-0.07864457821284301
57473,Curfew 6pm,20054860832118.785,-0.13972476983623158
57474,Curfew 6pm,1951560557025450.5,0.8846127688357515
57475,Curfew 6pm,152971749512426.38,-0.06923481018089317
57476,Curfew 6pm,84760573327514.38,-0.10540931821412243
57477,Curfew 6pm,145302599206612.2,-0.07330199909130936
57478,Curfew 6pm,390239957430585.75,0.056595899292547915
57479,Curfew 6pm,196706995429734.0,-0.046040649146607195
57480,Curfew 6pm,2035954975774647.5,0.9293697536841938
57481,Curfew 6pm,847102788446750.8,0.29888446657771034
57482,Curfew 6pm,383264439700780.44,0.05289656530849926
57483,Curfew 6pm,98222278705648.6,-0.0982701572059298
57484,Curfew 6pm,534936604381255.5,0.13333303109788028
57485,Curfew 6pm,134162481212480.81,-0.07920995011061704
57486,Curfew 6pm,43760058072757.73,-0.1271531665305484
57487,Curfew 6pm,1206511181569269.5,0.4894899147080187
57488,Curfew 6pm,50294157265817.86,-0.12368793052423019
57489,Curfew 6pm,42952805326026.03,-0.1275812777669289
57490,Curfew 6pm,40328149661463.875,-0.12897321429012826
57491,Curfew 6pm,419512391637292.25,0.07211998149708417
57492,Curfew 6pm,35193421692962.08,-0.13169632021695585
57493,Curfew 6pm,118777974483988.16,-0.08736883247218857
57494,Curfew 6pm,71805778920456.66,-0.1122796485699066
57495,Curfew 6pm,220317786827085.66,-0.03351911219555074
57496,Curfew 6pm,109243159887084.0,-0.09242544117654566
57497,Curfew 6pm,356816991044236.9,0.03887066079556438
57498,Curfew 6pm,312880554442278.75,0.015569802084370284
57499,Curfew 6pm,751702527327785.0,0.24829074124940334
57500,Curfew 6pm,236611373395832.75,-0.02487811652317831
57501,Curfew 6pm,1432580042414060.0,0.6093812621394648
57502,Curfew 6pm,77309355253910.47,-0.10936093088431341
57504,Curfew 6pm,53950338075324.42,-0.12174894413722094
57505,Curfew 6pm,159143623412123.0,-0.065961673512506
57506,Curfew 6pm,87469607266333.6,-0.10397263326800091
57507,Curfew 6pm,295908170361971.9,0.006568818981664011
57508,Curfew 6pm,2338007228466580.0,1.0895574568230266
57509,Curfew 6pm,205102934544185.3,-0.0415880215285336
57510,Curfew 6pm,820886121123571.8,0.28498095258293754
57511,Curfew 6pm,521459123708572.25,0.12618550396039172
57512,Curfew 6pm,1191347869033619.5,0.4814483385058396
57513,Curfew 6pm,281702484838179.9,-0.0009648978348422403
57514,Curfew 6pm,505013767532362.4,0.11746402014529207
57515,Curfew 6pm,115085226918284.5,-0.0893272113472003
57516,Curfew 6pm,173319902261728.0,-0.05844355196984057
57517,Curfew 6pm,78843480083053.6,-0.10854733677760323
57518,Curfew 6pm,178169635141924.78,-0.05587158780141592
57519,Curfew 6pm,190529445774787.75,-0.04931679584451381
57520,Curfew 6pm,14176924398647.297,-0.14284202232510534
57521,Curfew 6pm,1271553442145299.0,0.5239838482436117
57524,Curfew 6pm,19408520851772.973,-0.14006754402836444
57525,Curfew 6pm,177082347446211.38,-0.05644821028006064
57526,Curfew 6pm,32376554384966.777,-0.13319019255226613
57527,Curfew 6pm,568131397958359.6,0.1509372624581651
57528,Curfew 6pm,48545360569408.36,-0.12461537179824159
57529,Curfew 6pm,221206764448781.5,-0.03304765971641125
57530,Curfew 6pm,104682984420717.44,-0.0948438440434574
57531,Curfew 6pm,53700391891230.16,-0.12188149837173352
57532,Curfew 6pm,420049683645414.0,0.07240492415825894
57533,Curfew 6pm,261069563436604.25,-0.0119071777182286
57534,Curfew 6pm,690983927262546.2,0.21608977934439133
57535,Curfew 6pm,85754144394912.12,-0.10488239657797105
57536,Curfew 6pm,787627911141649.2,0.267343089530988
57537,Curfew 6pm,284566682796302.44,0.0005540754161685191
57538,Curfew 6pm,348897711214769.25,0.03467082041996573
57539,Curfew 6pm,565289030796924.0,0.14942986675755432
57540,Curfew 6pm,220935807879666.8,-0.03319135641150304
57541,Curfew 6pm,22959635278533.44,-0.13818427761158952
57542,Curfew 6pm,86403754440487.66,-0.10453788816855095
57543,Curfew 6pm,589261562878584.5,0.16214324604328922
57544,Curfew 6pm,471559811895491.5,0.09972234708502066
57545,Curfew 6pm,1054798848815681.4,0.40903214654027725
57546,Curfew 6pm,1043381489820101.0,0.402977165995971
57547,Curfew 6pm,519784568979520.25,0.12529743551052422
57548,Curfew 6pm,107587444235255.92,-0.09330351867788401
57549,Curfew 6pm,353470438988143.5,0.037095880165648375
57550,Curfew 6pm,307356721706846.0,0.012640341798852931
57551,Curfew 6pm,128480643267134.73,-0.08222320547276239
57552,Curfew 6pm,360301193686136.25,0.04071844181193494
57553,Curfew 6pm,157839922636649.75,-0.06665306657758727
57554,Curfew 6pm,268234375372320.7,-0.008107455129916431
57555,Curfew 6pm,54096833442841.15,-0.12167125308796095
57556,Curfew 6pm,231648980505571.38,-0.027509827798558824
57557,Curfew 6pm,55491781238531.64,-0.1209314688903634
57558,Curfew 6pm,157713874806873.97,-0.06671991366168437
57559,Curfew 6pm,149879229333592.38,-0.07087486980615
57560,Curfew 6pm,75108021068460.19,-0.11052836686224642
57561,Curfew 6pm,107479430154111.81,-0.09336080190424942
57562,Curfew 6pm,682942307495917.5,0.21182505829546103
57563,Curfew 6pm,60332870888676.6,-0.11836408849563142
57564,Curfew 6pm,11055548614495.744,-0.1444973849752438
57565,Curfew 6pm,1055856793154142.8,0.4095932073240208
57566,Curfew 6pm,210308822363599.62,-0.03882717731976377
57567,Curfew 6pm,455629543918772.4,0.09127403056086154
57568,Curfew 6pm,2141153264253487.5,0.9851596776307263
57569,Curfew 6pm,116714850172534.81,-0.08846297145574605
57570,Curfew 6pm,367650286169469.6,0.04461589410559722
57571,Curfew 6pm,249277642889692.3,-0.0181607999017121
57572,Curfew 6pm,105241569656598.48,-0.09454760892140283
57573,Curfew 6pm,189217410360535.56,-0.05001260902773884
57574,Curfew 6pm,82697960681524.5,-0.10650318584557232
57575,Curfew 6pm,169583484634753.47,-0.0604250904364414
57576,Curfew 6pm,268764773364369.44,-0.00782616857986248
57577,Curfew 6pm,225593076875775.1,-0.03072146182625332
57578,Curfew 6pm,110017182544318.5,-0.09201495289004953
57579,Curfew 6pm,30625601159980.953,-0.13411877750044754
57580,Curfew 6pm,175313448507317.06,-0.057386312398422255
57581,Curfew 6pm,551816536897662.4,0.14228498426109515
57582,Curfew 6pm,1092362221742286.4,0.42895317138824385
57583,Curfew 6pm,126224969249021.94,-0.0834194595538732
57584,Curfew 6pm,200781883954415.03,-0.04387960903683126
57585,Curfew 6pm,105956707402723.05,-0.09416834913453273
57586,Curfew 6pm,489164641951227.5,0.10905873595696222
57587,Curfew 6pm,58885462975318.87,-0.11913169392508742
57588,Curfew 6pm,130941668217586.28,-0.0809180474060147
57589,Curfew 6pm,239138790662474.78,-0.02353774854641722
57590,Curfew 6pm,49599483551461.305,-0.1240563375986419
57591,Curfew 6pm,633154388417387.5,0.1854209764514298
57592,Curfew 6pm,70168819730162.15,-0.11314777893638568
57593,Curfew 6pm,568386679939675.1,0.15107264643188228
57594,Curfew 6pm,136669572876037.66,-0.07788036143327885
57595,Curfew 6pm,40368745279538.45,-0.1289516851713784
57596,Curfew 6pm,841233061204883.5,0.2957715676784423
57597,Curfew 6pm,361998401213356.0,0.04161852374515116
57598,Curfew 6pm,409987052361394.25,0.06706839785013007
57599,Curfew 6pm,498124305513501.6,0.11381032418100766
57600,Curfew 6pm,255913326126846.94,-0.014641690717643945
57601,Curfew 6pm,402062580343476.44,0.06286580389552418
57602,Curfew 6pm,242613898500904.0,-0.021694790787166587
57603,Curfew 6pm,1099479240515641.4,0.43272754777623407
57604,Curfew 6pm,348928765428767.7,0.034687289435405465
57605,Curfew 6pm,80131753959174.67,-0.10786412507701024
57606,Curfew 6pm,348575263246262.3,0.03449981623444293
57607,Curfew 6pm,105474607209086.17,-0.09442402186007351
57609,Curfew 6pm,61681324365593.125,-0.11764896168120854
57610,Curfew 6pm,82295214402447.44,-0.10671677472239115
57611,Curfew 6pm,84960380477209.95,-0.10530335426882753
57612,Curfew 6pm,86481517475680.5,-0.10449664801263213
57613,Curfew 6pm,33812782815797.125,-0.13242851595006563
57614,Curfew 6pm,383534142284000.75,0.0530395969758735
57615,Curfew 6pm,293773445944686.4,0.0054367082352889
57616,Curfew 6pm,1174329655161946.2,0.47242305043950905
57617,Curfew 6pm,54069652637312.516,-0.12168566791442986
57618,Curfew 6pm,78977201798793.8,-0.10847641999312867
57619,Curfew 6pm,347838765102733.9,0.03410922836454162
57620,Curfew 6pm,658863192233327.4,0.1990551546342441
57621,Curfew 6pm,13143119026660.254,-0.14339028146422886
57622,Curfew 6pm,702767180156903.0,0.2223388048021691
57623,Curfew 6pm,14464204860323.57,-0.1426896685621307
57624,Curfew 6pm,1526314606291350.5,0.6590916164189196
57625,Curfew 6pm,85854735007786.88,-0.10482905024769167
57626,Curfew 6pm,294311412549926.3,0.005722008656294773
57627,Curfew 6pm,187500293206235.97,-0.050923249655365876
57628,Curfew 6pm,131707244488933.48,-0.08051203850062912
57629,Curfew 6pm,380761608515813.1,0.05156923609545391
57630,Curfew 6pm,469065956438562.75,0.09839977797969073
57631,Curfew 6pm,411659423510891.6,0.06795530827985251
57633,Curfew 6pm,424117460827794.3,0.07456219290205686
57634,Curfew 6pm,234665548207737.62,-0.02591004813372832
57635,Curfew 6pm,43136213200239.17,-0.1274840108674241
57636,Curfew 6pm,412653900746263.4,0.06848271048506147
57637,Curfew 6pm,2967533922665105.5,1.4234150404348758
57638,Curfew 6pm,765911966787304.8,0.25582644889476985
57639,Curfew 6pm,132205428040666.27,-0.08024783627011303
57640,Curfew 6pm,17646598504547.37,-0.1410019462431988
57641,Curfew 6pm,27574469431577.773,-0.13573688754329966
57642,Curfew 6pm,1357386235400475.8,0.5695036478246471
57643,Curfew 6pm,98503320210784.45,-0.09812111215563413
57644,Curfew 6pm,307454298005524.9,0.012692089544571945
57645,Curfew 6pm,1831551665031370.0,0.8209683212494764
57647,Curfew 6pm,2228240664441708.0,1.0313448342854312
57648,Curfew 6pm,79144688595002.56,-0.10838759653641993
57649,Curfew 6pm,332158147797883.6,0.025793309355571798
57650,Curfew 6pm,323653814810871.1,0.021283197095933196
57651,Curfew 6pm,130472822056623.81,-0.08116669110584049
57652,Curfew 6pm,171235629915920.2,-0.05954890641369987
57653,Curfew 6pm,254976348275423.47,-0.015138599211369253
57654,Curfew 6pm,640699818879269.4,0.1894225528810398
57655,Curfew 6pm,182134141479704.3,-0.05376908679813434
57656,Curfew 6pm,360006654889523.0,0.040562238728215926
57657,Curfew 6pm,12646714624769.72,-0.14365354015625373
57658,Curfew 6pm,84833160856599.97,-0.10537082279004557
57659,Curfew 6pm,572202670475271.5,0.15309638488656666
57660,Curfew 6pm,1309974103543520.0,0.544359519828928
57661,Curfew 6pm,20340413999346.6,-0.13957333211122014
57662,Curfew 6pm,46285651745955.266,-0.12581376566210295
57663,Curfew 6pm,1787985820123399.0,0.7978639988386511
57664,Curfew 6pm,151977704459236.8,-0.06976198318645047
57665,Curfew 6pm,203184071208674.34,-0.0426056544301704
57666,Curfew 6pm,2221734300768004.8,1.0278943072875761
57667,Curfew 6pm,188423921762124.94,-0.05043342070821284
57668,Curfew 6pm,297990920846045.56,0.007673366334917262
57669,Curfew 6pm,402209376783150.0,0.06294365461271201
57670,Curfew 6pm,53420314993125.08,-0.12203003186092244
57671,Curfew 6pm,97104428892794.45,-0.09886298772574689
57672,Curfew 6pm,673061110606318.5,0.2065847522891297
57673,Curfew 6pm,43311153683743.69,-0.1273912344885399
57674,Curfew 6pm,121362263791479.94,-0.08599830348349877
57675,Curfew 6pm,140155927713256.94,-0.07603143904079894
57676,Curfew 6pm,80175441588851.53,-0.10784095616834909
57677,Curfew 6pm,532667076015216.5,0.13212942962520727
57678,Curfew 6pm,210031916945581.9,-0.03897402887443235
57679,Curfew 6pm,534587168663025.7,0.13314771446938622
57680,Curfew 6pm,162062353669575.25,-0.06441378008725833
57681,Curfew 6pm,156912017036779.94,-0.06714516377417531
57682,Curfew 6pm,27985452820303.8,-0.13551893027106776
57683,Curfew 6pm,1089827312189591.0,0.4276088300191857
57684,Curfew 6pm,273722135607181.72,-0.005197125213272545
57685,Curfew 6pm,118102170106785.28,-0.08772723255028933
57686,Curfew 6pm,205083667782465.25,-0.04159823929145162
57687,Curfew 6pm,54044053988585.375,-0.12169924367394336
57689,Curfew 6pm,512806908961985.6,0.12159696540466962
57690,Curfew 6pm,746998278676150.4,0.24579593189180562
57691,Curfew 6pm,598421903533117.2,0.16700125957022513
57692,Curfew 6pm,6951371739773.154,-0.14667395760788648
57693,Curfew 6pm,1502011153630815.8,0.646202739658894
57694,Curfew 6pm,568365328163905.0,0.15106132292117155
57695,Curfew 6pm,272468926209276.16,-0.005861741130596089
57696,Curfew 6pm,168763442869774.62,-0.06085998408692462
57697,Curfew 6pm,291218627286622.25,0.004081808448499599
57698,Curfew 6pm,61996981002652.64,-0.11748155914995624
57700,Curfew 6pm,324515651555392.0,0.021740255923851468
57701,Curfew 6pm,723972798860668.5,0.23358480387524536
57702,Curfew 6pm,12063305088247.473,-0.14396294037695034
57703,Curfew 6pm,312447475319760.56,0.015340126757352196
57704,Curfew 6pm,58073048219134.125,-0.11956254273561445
57705,Curfew 6pm,41256339846361.31,-0.12848096616924973
57706,Curfew 6pm,138873496562924.25,-0.07671155216220316
57707,Curfew 6pm,277202053247799.88,-0.0033516166663408657
57708,Curfew 6pm,497877457029244.1,0.11367941275305403
57709,Curfew 6pm,238153480702463.78,-0.024060289060408867
57711,Curfew 6pm,23266242661204.543,-0.13802167418136255
57712,Curfew 6pm,52223260987648.0,-0.12266486682726213
57713,Curfew 6pm,254237703680797.3,-0.015530325411040262
57714,Curfew 6pm,243862822873778.06,-0.02103244735187743
57715,Curfew 6pm,94103294286966.53,-0.10045458273963463
57716,Curfew 6pm,56340944435313.68,-0.12048113123894624
57717,Curfew 6pm,40579392732103.875,-0.12883997227634855
57718,Curfew 6pm,188529696711148.7,-0.05037732496324575
57719,Curfew 6pm,38635330586000.016,-0.1298709688909017
57720,Curfew 6pm,198002994844460.53,-0.04535334035263487
57721,Curfew 6pm,426787419088529.6,0.07597815480087426
57722,Curfew 6pm,226764195586191.12,-0.03010038115344738
57723,Curfew 6pm,158927362201694.5,-0.06607636355791313
57724,Curfew 6pm,682324509198736.9,0.2114974206455297
57725,Curfew 6pm,526635172381860.1,0.1289305235420018
57726,Curfew 6pm,125340636179645.94,-0.08388844888247633
57727,Curfew 6pm,22639442337360.477,-0.1383540858859879
57728,Curfew 6pm,213669140402669.5,-0.03704509616096641
57730,Curfew 6pm,412169549972351.9,0.06822584420681016
57731,Curfew 6pm,275016677039943.03,-0.004510589632478225
57732,Curfew 6pm,90064521120525.34,-0.10259646975178285
57733,Curfew 6pm,312501202430020.5,0.015368619914784807
57734,Curfew 6pm,251990267646856.28,-0.016722210632951328
57736,Curfew 6pm,155657140262754.88,-0.06781066395290883
57737,Curfew 6pm,229535659515573.84,-0.028630587641816998
57738,Curfew 6pm,12410639219566.977,-0.14377873828535218
57739,Curfew 6pm,49401358634854.86,-0.12416140940341379
57740,Curfew 6pm,49523579660627.44,-0.12409659179248954
57741,Curfew 6pm,7996905520487.537,-0.14611947852887258
57742,Curfew 6pm,85816886977235.88,-0.10484912223533044
57743,Curfew 6pm,810044113619069.5,0.2792310988272314
57745,Curfew 6pm,225668896596833.25,-0.030681252270255338
57746,Curfew 6pm,498641280161536.4,0.11408449191427783
57747,Curfew 6pm,155986150089348.62,-0.06763617980997509
57748,Curfew 6pm,213426085344282.22,-0.03717399581720915
57749,Curfew 6pm,40352411912100.66,-0.12896034726408276
57750,Curfew 6pm,119059430198405.28,-0.08721956775382952
57751,Curfew 6pm,573397919384077.4,0.15373026255400485
57752,Curfew 6pm,243541903054372.62,-0.02120264111240772
57753,Curfew 6pm,6141982249797.99,-0.14710320202565969
57754,Curfew 6pm,75935397491411.44,-0.11008958341453957
57755,Curfew 6pm,196692646493615.9,-0.046048258833668816
57756,Curfew 6pm,362361587825179.0,0.04181113290015732
57757,Curfew 6pm,968690818379046.5,0.3633663801223012
57759,Curfew 6pm,148412563794274.12,-0.07165268815354663
57760,Curfew 6pm,403995890270721.9,0.06389109827403296
57761,Curfew 6pm,65644619482007.31,-0.11554710302628483
57762,Curfew 6pm,125504246394170.19,-0.08380168129759286
57763,Curfew 6pm,133809571173868.56,-0.07939710927925794
57764,Curfew 6pm,337964299708581.9,0.028872492279588904
57765,Curfew 6pm,638471521009974.0,0.18824081722301894
57767,Curfew 6pm,703804872181970.0,0.2228891251542921
58001,Curfew 6pm,29211888886416.125,-0.13486851308421918
58002,Curfew 6pm,30084333416099.727,-0.13440582861793715
58003,Curfew 6pm,24887424994227.96,-0.1371619107729395
58004,Curfew 6pm,57791682217508.28,-0.1197117598764903
58005,Curfew 6pm,15396621745683.715,-0.14219517889055047
58006,Curfew 6pm,60031463443684.04,-0.11852393423719437
58007,Curfew 6pm,23623680298686.332,-0.13783211388623712
58008,Curfew 6pm,71335041615080.67,-0.11252929520242766
58009,Curfew 6pm,20516116051794.973,-0.1394801518486409
58010,Curfew 6pm,27510938871209.29,-0.13577057977520277
58011,Curfew 6pm,194324529699614.88,-0.04730414481569597
58012,Curfew 6pm,41519761624483.86,-0.12834126540814586
58013,Curfew 6pm,8966213835844.809,-0.14560542418467665
58014,Curfew 6pm,5484687087135.318,-0.1474517860916709
58015,Curfew 6pm,38975311917148.25,-0.12969066621789938
58016,Curfew 6pm,42298478608866.516,-0.12792828757397398
58017,Curfew 6pm,48635802536761.08,-0.12456740761029574
58018,Curfew 6pm,54414055359319.625,-0.12150302044035408
58019,Curfew 6pm,14438109790427.814,-0.14270350758922815
58020,Curfew 6pm,71791160587252.33,-0.11228740112662106
58021,Curfew 6pm,45783914864958.61,-0.12607985233363278
58023,Curfew 6pm,36810308845520.99,-0.13083883467630913
58024,Curfew 6pm,11928450965574.79,-0.14403445771203796
58025,Curfew 6pm,71763981104667.05,-0.11230181525149194
58026,Curfew 6pm,34177147232669.254,-0.1322352821684133
58027,Curfew 6pm,49129581107371.86,-0.12430554147825931
58028,Curfew 6pm,25601413180179.39,-0.13678326063357943
58029,Curfew 6pm,65029234204921.75,-0.11587346097661713
58030,Curfew 6pm,14528085531272.44,-0.14265579065569872
58031,Curfew 6pm,42091640105595.555,-0.12803798046473827
58032,Curfew 6pm,62838604314962.016,-0.11703522013375815
58033,Curfew 6pm,36698106650518.97,-0.13089833898969971
58034,Curfew 6pm,70941879097490.38,-0.11273780151248423
58035,Curfew 6pm,58274471183142.94,-0.11945572187373896
58036,Curfew 6pm,50229382949546.2,-0.12372228235856839
58037,Curfew 6pm,18512765075665.78,-0.1405425911735824
58038,Curfew 6pm,127845030975123.78,-0.08256029043815045
58039,Curfew 6pm,48935994390191.6,-0.12440820653474186
58040,Curfew 6pm,41129527920801.45,-0.1285482184771038
58041,Curfew 6pm,78977328617419.86,-0.10847635273726733
58042,Curfew 6pm,136425414783388.12,-0.07800984606289417
58043,Curfew 6pm,15554360860818.145,-0.14211152493225898
58044,Curfew 6pm,60135089879619.83,-0.11846897791553453
58045,Curfew 6pm,50284754225461.266,-0.12369291724895688
58046,Curfew 6pm,13123747474885.973,-0.14340055480057148
58047,Curfew 6pm,35030762207633.51,-0.1317825836005801
58048,Curfew 6pm,29743436446011.332,-0.1345866168827449
58049,Curfew 6pm,22844154202662.406,-0.138245520817475
58050,Curfew 6pm,22251724675450.992,-0.13855970461974715
58051,Curfew 6pm,234781175588863.16,-0.025848727337616437
58052,Curfew 6pm,48477164473697.67,-0.12465153830863035
58053,Curfew 6pm,14967596486582.438,-0.14242270432772727
58054,Curfew 6pm,9156610607109.773,-0.14550445085571725
58055,Curfew 6pm,50467803322215.02,-0.12359584062029644
58056,Curfew 6pm,100535799793532.6,-0.09704322502473077
58057,Curfew 6pm,33132509182019.914,-0.13278928621391736
58058,Curfew 6pm,18097278473830.4,-0.14076293663977182
58059,Curfew 6pm,159944310315971.94,-0.06553704434679765
58060,Curfew 6pm,9041275306194.46,-0.14556561675261026
58061,Curfew 6pm,40964652491535.44,-0.12863565704471178
58062,Curfew 6pm,266418694329506.53,-0.009070367252865445
58063,Curfew 6pm,41947583423477.86,-0.12811437820329039
58064,Curfew 6pm,5415217125576.632,-0.14748862817273486
58065,Curfew 6pm,18504897251535.977,-0.14054676372540026
58066,Curfew 6pm,91624881241992.72,-0.10176896225366061
58067,Curfew 6pm,21880921519026.016,-0.138756353065223
58068,Curfew 6pm,83069692632586.6,-0.10630604483141579
58069,Curfew 6pm,167681989468625.88,-0.061433512457720725
58070,Curfew 6pm,89309130695380.75,-0.1029970767861571
58071,Curfew 6pm,20981782058725.742,-0.13923319468339787
58072,Curfew 6pm,93275797373871.17,-0.100893430087012
58073,Curfew 6pm,46590690288839.39,-0.1256519942364044
58074,Curfew 6pm,24039085228923.812,-0.137611811733036
58075,Curfew 6pm,224144556249458.62,-0.03148965736199565
58076,Curfew 6pm,20206911005302.562,-0.13964413290077718
58077,Curfew 6pm,42025040665357.164,-0.12807330021907562
58078,Curfew 6pm,18039321584551.906,-0.14079367298056006
58079,Curfew 6pm,56524550507880.266,-0.12038375922869085
58080,Curfew 6pm,70285508374768.31,-0.11308589531924575
58081,Curfew 6pm,20517816920312.523,-0.13947924982517065
58082,Curfew 6pm,41364401201915.305,-0.12842365787179458
58083,Curfew 6pm,64086220450170.0,-0.11637357049758824
58084,Curfew 6pm,39899848583039.58,-0.12920035567177077
58085,Curfew 6pm,6658349131250.414,-0.1468293566099091
58086,Curfew 6pm,138417782826882.97,-0.07695323132868738
58087,Curfew 6pm,34292171292124.094,-0.1321742813325461
58088,Curfew 6pm,449767600441506.75,0.08816525963402937
58089,Curfew 6pm,20264247757850.617,-0.13961372543778275
58090,Curfew 6pm,50209291442065.16,-0.12373293750981225
58092,Curfew 6pm,26951203832283.875,-0.13606742467356953
58093,Curfew 6pm,40390897152506.71,-0.12893993734424125
58094,Curfew 6pm,24123273529917.195,-0.1375671640588435
58095,Curfew 6pm,45082384509620.914,-0.12645189569799178
58096,Curfew 6pm,108754974762220.4,-0.09268434093035152
58097,Curfew 6pm,19553906490310.105,-0.13999044150289383
58098,Curfew 6pm,208423589631467.3,-0.03982697486654924
58099,Curfew 6pm,110028948121336.69,-0.09200871323865858
58101,Curfew 6pm,17318683893674.078,-0.14117584955917584
58102,Curfew 6pm,18578181303421.176,-0.14050789891362156
58103,Curfew 6pm,12466763558139.09,-0.1437489738031941
58104,Curfew 6pm,10524132662744.684,-0.14477921138098548
58105,Curfew 6pm,39367532587002.09,-0.129482659398988
58106,Curfew 6pm,34654016159661.156,-0.13198238374626176
58107,Curfew 6pm,28811436763704.992,-0.1350808852985711
58108,Curfew 6pm,39784733800410.42,-0.12926140462095867
58109,Curfew 6pm,6060335225241.117,-0.14714650198192658
58110,Curfew 6pm,125194516916397.6,-0.08396594047194633
58111,Curfew 6pm,100620451513306.19,-0.09699833158514727
58112,Curfew 6pm,35622085536006.984,-0.13146898644995342
58113,Curfew 6pm,75341884189699.0,-0.11040434197613398
58114,Curfew 6pm,15135197704388.22,-0.14233382018968724
58115,Curfew 6pm,25086142028271.945,-0.1370565249498762
58116,Curfew 6pm,89854301838934.97,-0.10270795557442892
58117,Curfew 6pm,428168314425690.9,0.07671048654269573
58118,Curfew 6pm,17654792919092.777,-0.14099760049032692
58119,Curfew 6pm,71527945131249.56,-0.11242699246868836
58120,Curfew 6pm,37655640330984.9,-0.13039052910056656
58121,Curfew 6pm,165763487706378.38,-0.06245095360581132
58122,Curfew 6pm,49662470149897.59,-0.12402293384666814
58123,Curfew 6pm,113598598751962.1,-0.09011561649651585
58124,Curfew 6pm,138674994380259.39,-0.07681682404289845
58125,Curfew 6pm,60671141834510.06,-0.11818469289315289
58126,Curfew 6pm,145638822297988.0,-0.07312368952973604
58127,Curfew 6pm,20552314665013.1,-0.13946095459830907
58128,Curfew 6pm,23875451424432.31,-0.1376985918284127
58129,Curfew 6pm,32225028842321.71,-0.13327055125983034
58130,Curfew 6pm,15182626745514.904,-0.1423086670941799
58131,Curfew 6pm,102781908770839.5,-0.09585204358222298
58132,Curfew 6pm,100341024686747.6,-0.09714652032117847
58133,Curfew 6pm,185380559713637.94,-0.052047410248175795
58134,Curfew 6pm,53211259523048.05,-0.12214090047812953
58135,Curfew 6pm,40393355275241.66,-0.12893863372530964
58136,Curfew 6pm,106750620197802.72,-0.09374731248937303
58137,Curfew 6pm,20644237096858.95,-0.13941220527400147
58138,Curfew 6pm,66342856226634.125,-0.11517680636611399
58139,Curfew 6pm,21532127307147.34,-0.1389413294829488
58140,Curfew 6pm,17845766194785.742,-0.14089632142314062
58141,Curfew 6pm,74870676619030.81,-0.1106542380049643
58142,Curfew 6pm,25482808822096.67,-0.13684616021315285
58143,Curfew 6pm,49530647711238.17,-0.12409284338544105
58144,Curfew 6pm,37013120387619.0,-0.1307312774082895
58145,Curfew 6pm,27048952976291.86,-0.13601558526259716
58146,Curfew 6pm,43811185099292.4,-0.1271260522783754
58147,Curfew 6pm,17484781315058.219,-0.1410877629311448
58148,Curfew 6pm,32908463914269.656,-0.13290810438699896
58149,Curfew 6pm,11631304383559.355,-0.1441920437854554
58150,Curfew 6pm,19093536314857.96,-0.14023459012400846
58151,Curfew 6pm,56540713890939.16,-0.12037518728398895
58152,Curfew 6pm,53343148936337.734,-0.12207095542062735
58153,Curfew 6pm,184033377582564.72,-0.05276186282836031
58154,Curfew 6pm,38025151575835.7,-0.13019456579597571
58155,Curfew 6pm,168604907350324.44,-0.060944060403192155
58156,Curfew 6pm,26057944423154.984,-0.13654114791774424
58157,Curfew 6pm,35197615368274.766,-0.13169409618051825
58158,Curfew 6pm,75100392912624.03,-0.1105324123105147
58159,Curfew 6pm,118096516584287.62,-0.08773023078908898
58160,Curfew 6pm,156846962703896.56,-0.06717966411003093
58161,Curfew 6pm,22411954706085.156,-0.13847472965150107
58162,Curfew 6pm,13230026836898.168,-0.14334419154970987
58163,Curfew 6pm,5269073315308.85,-0.14756613278025266
58164,Curfew 6pm,81455321022469.44,-0.10716219630167467
58165,Curfew 6pm,41947012065279.5,-0.12811468121231168
58166,Curfew 6pm,86373853719031.84,-0.10455374545102282
58168,Curfew 6pm,10935431414627.332,-0.1445610868618641
58169,Curfew 6pm,538408574895655.4,0.13517432503663038
58170,Curfew 6pm,416311829575207.9,0.07042262390114039
58171,Curfew 6pm,66589996691056.414,-0.11504574009199867
58172,Curfew 6pm,23474551001935.28,-0.13791120179008276
58173,Curfew 6pm,14463891767611.828,-0.14268983460493262
58174,Curfew 6pm,19730918393195.594,-0.1398965665858927
58175,Curfew 6pm,39473584556279.234,-0.1294264167415655
58176,Curfew 6pm,66318547157149.83,-0.11518969822165034
58177,Curfew 6pm,88979059588071.62,-0.10317212375925904
58178,Curfew 6pm,22483905825627.938,-0.1384365717351965
58179,Curfew 6pm,55928096868275.44,-0.12070007714291128
58180,Curfew 6pm,11681821351634.863,-0.14416525306625552
58181,Curfew 6pm,13580313589837.895,-0.14315842359104278
58182,Curfew 6pm,15931591800369.693,-0.14191146763349322
58183,Curfew 6pm,155075682781376.94,-0.06811902893805535
58184,Curfew 6pm,40846647945669.71,-0.12869823852521292
58185,Curfew 6pm,16007173828955.1,-0.14187138413320555
58186,Curfew 6pm,81295817398437.42,-0.10724678603390907
58187,Curfew 6pm,293792489237498.44,0.005446807485695338
58188,Curfew 6pm,50226445629181.52,-0.12372384011090562
58189,Curfew 6pm,25761543659333.285,-0.1366983384605793
58190,Curfew 6pm,16472222575848.588,-0.14162475432015648
